time,open,high,low,close,volume
2019-07-26 20:00:00,45.422,45.422,45.422,45.422,3260
2019-07-26 19:58:00,45.45,45.45,45.45,45.45,1450
2019-07-26 19:56:00,45.486,45.486,45.486,45.486,500
2019-07-26 19:54:00,45.464,45.464,45.464,45.464,500
2019-07-26 19:52:00,45.46,45.46,45.46,45.46,1000
2019-07-26 19:46:00,45.48,45.48,45.48,45.48,790
2019-07-26 19:41:00,45.45,45.46,45.45,45.46,3090
2019-07-26 19:31:00,45.41,45.41,45.41,45.41,1100
2019-07-26 19:23:00,45.45,45.45,45.45,45.45,1465
2019-07-26 19:08:00,45.436,45.436,45.436,45.436,750
2019-07-26 18:59:00,45.41,45.414,45.41,45.41,4150
2019-07-26 18:48:00,45.46,45.46,45.46,45.46,500
2019-07-26 18:47:00,45.46,45.46,45.46,45.46,900
2019-07-26 18:46:00,45.42,45.42,45.42,45.42,675
2019-07-26 18:42:00,45.48,45.48,45.48,45.48,2500
2019-07-26 18:20:00,45.45,45.45,45.45,45.45,5065
2019-07-26 18:19:00,45.45,45.45,45.45,45.45,1375
2019-07-26 18:16:00,45.48,45.48,45.48,45.48,4620
2019-07-26 18:08:00,45.46,45.46,45.46,45.46,500
2019-07-26 17:56:00,45.45,45.45,45.45,45.45,2940
2019-07-26 17:55:00,45.466,45.466,45.46,45.46,8005
2019-07-26 17:51:00,45.464,45.464,45.464,45.464,850
2019-07-26 17:39:00,45.462,45.462,45.462,45.462,505
2019-07-26 17:35:00,45.488,45.488,45.488,45.488,1125
2019-07-26 17:34:00,45.488,45.488,45.488,45.488,895
2019-07-26 17:16:00,45.49,45.49,45.49,45.49,985
2019-07-26 17:11:00,45.47,45.478,45.47,45.478,2250
2019-07-26 17:04:00,45.486,45.486,45.486,45.486,1610
2019-07-26 16:58:00,45.49398,45.494,45.49398,45.494,1930
2019-07-26 16:51:00,45.48,45.48,45.48,45.48,1505
2019-07-26 16:49:00,45.482,45.482,45.482,45.482,2060
2019-07-26 16:48:00,45.496,45.608,45.48398,45.484,140095
2019-07-26 16:44:00,45.49,45.49,45.49,45.49,6430
2019-07-26 16:39:00,45.514,45.514,45.5,45.5,5660
2019-07-26 16:36:00,45.514,45.514,45.508,45.514,3550
2019-07-26 16:35:00,45.5,45.5,45.5,45.5,2215
2019-07-26 16:34:00,45.502,45.502,45.502,45.502,2550
2019-07-26 16:33:00,45.5,45.608,45.5,45.508,55730
2019-07-26 16:31:00,45.504,45.504,45.504,45.504,1340
2019-07-26 16:28:00,45.532,45.532,45.532,45.532,1030
2019-07-26 16:24:00,45.49,45.49,45.49,45.49,6840
2019-07-26 16:23:00,45.48,45.48,45.478,45.478,5515
2019-07-26 16:21:00,45.49,45.49,45.49,45.49,1515
2019-07-26 16:18:00,45.52,45.53598,45.52,45.53598,3410
2019-07-26 16:11:00,45.478,45.478,45.478,45.478,2685
2019-07-26 16:10:00,45.548,45.548,45.49,45.49,3620
2019-07-26 16:08:00,45.5,45.5,45.49998,45.5,10265
2019-07-26 16:07:00,45.548,45.55,45.548,45.55,1820
2019-07-26 16:06:00,45.52,45.55,45.468,45.55,7025
2019-07-26 16:04:00,45.4,45.42,45.4,45.42,5785
2019-07-26 16:03:00,45.13038,45.57,45.13038,45.57,6260
2019-07-26 16:02:00,45.57,45.57,45.5,45.5,2920
2019-07-26 16:01:00,45.608,45.624,45.558,45.558,11970
2019-07-26 16:00:00,45.662,45.674,45.5947,45.6,352980
2019-07-26 15:59:00,45.63,45.698,45.628,45.666,220295
2019-07-26 15:58:00,45.605,45.638,45.6,45.62772,242730
2019-07-26 15:57:00,45.626,45.628,45.6,45.60394,273240
2019-07-26 15:56:00,45.65,45.674,45.622,45.626,205225
2019-07-26 15:55:00,45.669,45.674,45.648,45.65,149600
2019-07-26 15:54:00,45.658,45.686,45.65,45.668,149655
2019-07-26 15:53:00,45.634,45.698,45.616,45.658,221130
2019-07-26 15:52:00,45.725,45.728,45.632,45.636,253205
2019-07-26 15:51:00,45.7423,45.75,45.722,45.723,115275
2019-07-26 15:50:00,45.758,45.78,45.73,45.74688,141840
2019-07-26 15:49:00,45.78,45.798,45.75,45.758,141690
2019-07-26 15:48:00,45.81,45.814,45.772,45.78,134930
2019-07-26 15:47:00,45.84,45.84,45.808,45.815,99570
2019-07-26 15:46:00,45.884,45.89,45.84,45.856,163845
2019-07-26 15:45:00,45.92598,45.92598,45.884,45.89,122910
2019-07-26 15:44:00,45.914,45.932,45.902,45.922,157470
2019-07-26 15:43:00,45.933,45.936,45.912,45.917,72360
