time,open,high,low,close,volume
2019-12-24 16:49:00,85.06,85.06,85.06,85.06,500
2019-12-24 16:13:00,85.068,85.068,85.068,85.068,2500
2019-12-24 16:11:00,85.05,85.05,85.05,85.05,1265
2019-12-24 16:02:00,85.068,85.068,85.068,85.068,1625
2019-12-24 16:01:00,85.068,85.068,85.068,85.068,1000
2019-12-24 13:01:00,85.05,85.05,85.05,85.05,431525
2019-12-24 13:00:00,84.988,85.04,84.978,85.036,384350
2019-12-24 12:59:00,84.95,85.004,84.95,84.988,469425
2019-12-24 12:58:00,84.98,84.9998,84.912,84.942,358600
2019-12-24 12:57:00,85.01784,85.01784,84.962,84.984,251440
2019-12-24 12:56:00,85.018,85.03,85.002,85.01764,153015
2019-12-24 12:55:00,84.982,85.028,84.96,85.0161,242405
2019-12-24 12:54:00,85.03,85.036,84.978,84.984,162695
2019-12-24 12:53:00,85.046,85.094,85.012,85.028,204170
2019-12-24 12:52:00,85.00178,85.06,84.984,85.05238,226160
2019-12-24 12:51:00,85.018,85.082,84.986,85.038,240080
2019-12-24 12:50:00,84.94,85.05,84.93,85.02,522075
2019-12-24 12:49:00,84.90366,84.94228,84.9,84.93008,126580
2019-12-24 12:48:00,84.9192,84.962,84.898,84.898,241925
2019-12-24 12:47:00,84.82602,84.936,84.82602,84.912,317975
2019-12-24 12:46:00,84.848,84.848,84.80438,84.83474,89155
2019-12-24 12:45:00,84.772,84.85,84.772,84.845,126165
2019-12-24 12:44:00,84.778,84.82206,84.772,84.778,121175
2019-12-24 12:43:00,84.796,84.824,84.772,84.78552,63695
2019-12-24 12:42:00,84.816,84.834,84.786,84.796,75435
2019-12-24 12:41:00,84.83386,84.852,84.792,84.792,86520
2019-12-24 12:40:00,84.784,84.85,84.78376,84.85,136245
2019-12-24 12:39:00,84.785,84.79,84.76514,84.778,41415
2019-12-24 12:38:00,84.79366,84.822,84.752,84.774,185050
2019-12-24 12:37:00,84.822,84.84,84.78,84.79,195575
2019-12-24 12:36:00,84.806,84.82,84.7601,84.81322,97855
2019-12-24 12:35:00,84.834,84.836,84.79,84.8192,97200
2019-12-24 12:34:00,84.73104,84.86,84.696,84.81072,294875
2019-12-24 12:33:00,84.7964,84.80374,84.726,84.74,112935
2019-12-24 12:32:00,84.818,84.904,84.76,84.79634,334845
2019-12-24 12:31:00,84.76496,84.82,84.76496,84.812,178260
2019-12-24 12:30:00,84.678,84.76116,84.678,84.7605,106530
2019-12-24 12:29:00,84.7029,84.71,84.668,84.685,61415
2019-12-24 12:28:00,84.656,84.69968,84.616,84.69968,123360
2019-12-24 12:27:00,84.6524,84.68378,84.612,84.648,102830
2019-12-24 12:26:00,84.75,84.8,84.634,84.636,329720
2019-12-24 12:25:00,84.792,84.796,84.7,84.75624,411470
2019-12-24 12:24:00,84.7875,84.834,84.77,84.79,286105
2019-12-24 12:23:00,84.75482,84.822,84.738,84.77908,381360
2019-12-24 12:22:00,84.7664,84.814,84.732,84.75458,309630
2019-12-24 12:21:00,84.77,84.79,84.732,84.74838,316605
2019-12-24 12:20:00,84.65996,84.78798,84.658,84.77664,185975
2019-12-24 12:19:00,84.59,84.66554,84.572,84.658,198140
2019-12-24 12:18:00,84.728,84.75414,84.59,84.598,214430
2019-12-24 12:17:00,84.72982,84.804,84.706,84.72096,333945
2019-12-24 12:16:00,84.656,84.732,84.656,84.73,273915
2019-12-24 12:15:00,84.5115,84.67544,84.47634,84.648,374500
2019-12-24 12:14:00,84.468,84.528,84.454,84.51968,233965
2019-12-24 12:13:00,84.459,84.5,84.45,84.46068,166240
2019-12-24 12:12:00,84.33412,84.476,84.324,84.464,474970
2019-12-24 12:11:00,84.314,84.346,84.304,84.334,56520
2019-12-24 12:10:00,84.284,84.32372,84.28,84.3193,66265
2019-12-24 12:09:00,84.30036,84.346,84.28,84.2921,153355
2019-12-24 12:08:00,84.2514,84.31492,84.2514,84.30344,103110
2019-12-24 12:07:00,84.212,84.2658,84.202,84.256,97935
2019-12-24 12:06:00,84.316,84.316,84.218,84.23922,71435
2019-12-24 12:05:00,84.266,84.318,84.26,84.305,109870
2019-12-24 12:04:00,84.254,84.2834,84.25394,84.2778,44130
2019-12-24 12:03:00,84.26354,84.28,84.252,84.27,46060
2019-12-24 12:02:00,84.218,84.28,84.218,84.26244,81270
2019-12-24 12:01:00,84.26612,84.284,84.218,84.23046,125480
2019-12-24 12:00:00,84.268,84.301,84.23732,84.27,140240
2019-12-24 11:59:00,84.238,84.27,84.22,84.26,69490
2019-12-24 11:58:00,84.216,84.2551,84.208,84.224,61335
2019-12-24 11:57:00,84.2433,84.244,84.19302,84.224,79050
2019-12-24 11:56:00,84.188,84.244,84.188,84.232,62240
2019-12-24 11:55:00,84.1533,84.18264,84.148,84.18264,30870
