time,open,high,low,close,volume
2020-02-21 20:00:00,179.764,179.764,179.764,179.764,4250
2020-02-21 19:58:00,179.9,179.9,179.8,179.8,5735
2020-02-21 19:56:00,179.91,179.91,179.9,179.9,5740
2020-02-21 19:55:00,179.988,179.988,179.986,179.986,2210
2020-02-21 19:54:00,179.958,179.99,179.958,179.99,2000
2020-02-21 19:52:00,179.96,179.96,179.96,179.96,1050
2020-02-21 19:50:00,179.992,179.992,179.992,179.992,1085
2020-02-21 19:47:00,179.98398,179.98398,179.98398,179.98398,2890
2020-02-21 19:46:00,179.92,179.92,179.92,179.92,1035
2020-02-21 19:45:00,179.96,179.96,179.9,179.9,2170
2020-02-21 19:43:00,179.99,179.99,179.99,179.99,5500
2020-02-21 19:42:00,179.9,179.9,179.9,179.9,565
2020-02-21 19:38:00,179.9,179.9,179.9,179.9,2160
2020-02-21 19:16:00,180.094,180.094,180.0,180.0,4515
2020-02-21 19:15:00,180.1,180.1,180.0,180.0,2790
2020-02-21 19:12:00,180.098,180.1,180.098,180.1,2525
2020-02-21 19:05:00,180.1,180.1,180.1,180.1,1100
2020-02-21 18:56:00,180.154,180.154,180.154,180.154,3010
2020-02-21 18:55:00,180.04,180.04,180.04,180.04,2500
2020-02-21 18:54:00,180.032,180.032,180.032,180.032,1520
2020-02-21 18:51:00,180.166,180.166,180.166,180.166,1305
2020-02-21 18:49:00,180.168,180.176,180.0,180.0,7610
2020-02-21 18:46:00,179.9,179.9,179.9,179.9,2730
2020-02-21 18:43:00,180.02,180.02,180.02,180.02,1215
2020-02-21 18:38:00,180.148,180.148,180.022,180.022,4100
2020-02-21 18:30:00,179.996,180.0,179.996,180.0,5230
2020-02-21 18:29:00,179.968,179.968,179.968,179.968,1585
2020-02-21 18:18:00,179.8,179.8,179.8,179.8,3310
2020-02-21 18:17:00,179.802,179.802,179.802,179.802,1625
2020-02-21 18:16:00,179.802,179.802,179.8,179.802,6150
2020-02-21 18:14:00,179.854,179.854,179.854,179.854,1225
2020-02-21 18:11:00,179.87,179.87,179.87,179.87,1550
2020-02-21 18:10:00,179.898,179.898,179.898,179.898,655
2020-02-21 18:04:00,179.95,179.95,179.922,179.922,2805
2020-02-21 18:03:00,179.95,179.95,179.95,179.95,1595
2020-02-21 18:01:00,179.95,179.95,179.95,179.95,1065
2020-02-21 18:00:00,180.0,180.004,179.95,179.95,9825
2020-02-21 17:56:00,180.186,180.186,180.186,180.186,1305
2020-02-21 17:55:00,180.1,180.1,180.1,180.1,5470
2020-02-21 17:54:00,180.1,180.1,180.1,180.1,1120
2020-02-21 17:51:00,180.15,180.15,180.15,180.15,1885
2020-02-21 17:50:00,180.122,180.122,180.122,180.122,2645
