time,open,high,low,close,volume
2019-03-29 19:44:00,55.96,55.96,55.96,55.96,1890
2019-03-29 19:21:00,55.872,55.872,55.87,55.87,2500
2019-03-29 19:17:00,55.872,55.872,55.872,55.872,1215
2019-03-29 18:54:00,55.9,55.9,55.9,55.9,510
2019-03-29 18:27:00,55.872,55.872,55.872,55.872,890
2019-03-29 18:25:00,55.888,55.888,55.888,55.888,1110
2019-03-29 18:18:00,55.912,55.912,55.912,55.912,22595
2019-03-29 18:17:00,55.934,55.934,55.934,55.934,500
2019-03-29 18:00:00,55.9,55.9,55.9,55.9,1110
2019-03-29 17:59:00,55.9,55.9,55.9,55.9,600
2019-03-29 17:57:00,55.934,55.934,55.934,55.934,530
2019-03-29 17:47:00,55.9,55.9,55.9,55.9,1000
2019-03-29 17:42:00,55.9,55.9,55.9,55.9,915
2019-03-29 17:39:00,55.9,55.934,55.9,55.9,2470
2019-03-29 17:32:00,55.934,55.972,55.934,55.934,5560
2019-03-29 17:31:00,55.98,55.98,55.98,55.98,3520
2019-03-29 17:26:00,55.95,55.95,55.95,55.95,2075
2019-03-29 17:24:00,55.998,55.998,55.998,55.998,1550
2019-03-29 17:19:00,55.976,55.976,55.976,55.976,595
2019-03-29 17:14:00,55.95,55.972,55.95,55.972,3505
2019-03-29 17:09:00,55.95,55.95,55.95,55.95,500
2019-03-29 17:06:00,56.0,56.0,56.0,56.0,1005
2019-03-29 17:02:00,55.962,55.962,55.962,55.962,1300
2019-03-29 17:00:00,55.962,55.97,55.962,55.97,4265
2019-03-29 16:59:00,55.96,55.96,55.96,55.96,1620
2019-03-29 16:58:00,55.93278,55.93278,55.93278,55.93278,935
2019-03-29 16:54:00,55.962,55.962,55.954,55.96,4010
2019-03-29 16:48:00,55.94,55.94,55.94,55.94,1885
2019-03-29 16:40:00,55.8855,55.8855,55.8855,55.8855,680
2019-03-29 16:39:00,55.96,55.96,55.96,55.96,3080
2019-03-29 16:38:00,55.88366,55.88366,55.88366,55.88366,1605
2019-03-29 16:35:00,55.952,55.956,55.952,55.956,3035
2019-03-29 16:34:00,55.89076,55.972,55.89076,55.89076,8675
2019-03-29 16:29:00,55.9,55.9,55.9,55.9,2260
2019-03-29 16:19:00,55.872,55.872,55.872,55.872,765
2019-03-29 16:17:00,55.89878,55.89878,55.89878,55.89878,5805
2019-03-29 16:15:00,55.89,55.89,55.862,55.876,4585
2019-03-29 16:14:00,55.9,55.9,55.9,55.9,2010
2019-03-29 16:13:00,55.912,55.912,55.902,55.902,2295
2019-03-29 16:12:00,55.912,55.912,55.902,55.902,7305
2019-03-29 16:10:00,55.914,55.914,55.914,55.914,2130
2019-03-29 16:05:00,55.972,55.972,55.972,55.972,35880
2019-03-29 16:04:00,55.922,55.922,55.912,55.912,3175
2019-03-29 16:03:00,55.966,55.966,55.92,55.92,5705
2019-03-29 16:02:00,55.97,55.97,55.962,55.966,3820
2019-03-29 16:01:00,55.972,55.98,55.964,55.964,140100
2019-03-29 16:00:00,55.916,55.966,55.91,55.95,445580
2019-03-29 15:59:00,55.932,55.94798,55.906,55.914,331255
2019-03-29 15:58:00,55.978,55.978,55.918,55.932,270880
2019-03-29 15:57:00,55.96592,55.994,55.956,55.976,168385
2019-03-29 15:56:00,55.954,56.004,55.954,55.96444,192240
2019-03-29 15:55:00,55.992,56.004,55.94,55.94668,220080
2019-03-29 15:54:00,56.004,56.004,55.98,55.994,200810
2019-03-29 15:53:00,56.0,56.004,55.988,56.004,110565
2019-03-29 15:52:00,56.024,56.03,55.97,56.0,231440
2019-03-29 15:51:00,55.956,56.032,55.956,56.016,466035
2019-03-29 15:50:00,55.928,55.974,55.928,55.96,95625
2019-03-29 15:49:00,55.962,55.966,55.89,55.93,208480
2019-03-29 15:48:00,55.972,55.972,55.956,55.96798,79320
2019-03-29 15:47:00,55.976,55.984,55.966,55.966,74320
2019-03-29 15:46:00,55.994,55.99456,55.976,55.98,62850
2019-03-29 15:45:00,55.958,55.99,55.946,55.98558,39825
2019-03-29 15:44:00,55.97,55.97,55.942,55.96,55760
2019-03-29 15:43:00,55.988,55.994,55.97,55.97,125345
2019-03-29 15:42:00,55.99,56.0,55.974,55.986,139450
2019-03-29 15:41:00,55.988,56.0,55.97,55.99,145715
2019-03-29 15:40:00,55.97262,55.992,55.952,55.9848,105680
2019-03-29 15:39:00,55.952,55.984,55.934,55.984,141655
2019-03-29 15:38:00,55.862,55.96,55.862,55.95208,231905
2019-03-29 15:37:00,55.858,55.872,55.856,55.862,64720
2019-03-29 15:36:00,55.88,55.882,55.85756,55.86394,49175
2019-03-29 15:35:00,55.8315,55.878,55.826,55.878,99060
2019-03-29 15:34:00,55.83778,55.844,55.834,55.834,74080
2019-03-29 15:33:00,55.844,55.858,55.83044,55.84,83430
2019-03-29 15:32:00,55.82,55.84,55.804,55.838,53050
2019-03-29 15:31:00,55.818,55.832,55.81,55.814,61080
2019-03-29 15:30:00,55.80594,55.816,55.798,55.816,42385
2019-03-29 15:29:00,55.804,55.814,55.796,55.814,52110
2019-03-29 15:28:00,55.83166,55.844,55.8,55.8215,136410
2019-03-29 15:27:00,55.824,55.834,55.81,55.81,95155
2019-03-29 15:26:00,55.822,55.824,55.802,55.824,76990
2019-03-29 15:25:00,55.828,55.83,55.81,55.822,31115
2019-03-29 15:24:00,55.816,55.83,55.804,55.83,103105
2019-03-29 15:23:00,55.814,55.822,55.8,55.814,104535
2019-03-29 15:22:00,55.792,55.824,55.792,55.808,149625
2019-03-29 15:21:00,55.814,55.816,55.788,55.802,36515
2019-03-29 15:20:00,55.807,55.81,55.777,55.8,219280
2019-03-29 15:19:00,55.818,55.818,55.792,55.807,38500
2019-03-29 15:18:00,55.766,55.828,55.764,55.81,81990
2019-03-29 15:17:00,55.772,55.78,55.74,55.75,74385
2019-03-29 15:16:00,55.798,55.798,55.75,55.75,98770
2019-03-29 15:15:00,55.778,55.82,55.76614,55.789,98815
2019-03-29 15:14:00,55.782,55.8,55.76,55.788,64935
2019-03-29 15:13:00,55.788,55.81,55.77,55.77444,46455
2019-03-29 15:12:00,55.794,55.80198,55.772,55.772,54210
2019-03-29 15:11:00,55.781,55.81,55.781,55.8047,42005
2019-03-29 15:10:00,55.82666,55.82666,55.77,55.77,107360
2019-03-29 15:09:00,55.82262,55.83,55.804,55.82332,84765
2019-03-29 15:08:00,55.822,55.83,55.8,55.822,18445
2019-03-29 15:07:00,55.804,55.828,55.79,55.802,93600
2019-03-29 15:06:00,55.844,55.846,55.784,55.804,90900
2019-03-29 15:05:00,55.858,55.86,55.816,55.85,63455
2019-03-29 15:04:00,55.83,55.854,55.828,55.854,30675
2019-03-29 15:03:00,55.814,55.856,55.814,55.83,93330
2019-03-29 15:02:00,55.78,55.82,55.774,55.82,129380
2019-03-29 15:01:00,55.78,55.79,55.768,55.776,23510
2019-03-29 15:00:00,55.782,55.79,55.764,55.78,59650
2019-03-29 14:59:00,55.772,55.788,55.772,55.77772,36925
2019-03-29 14:58:00,55.777,55.79,55.776,55.7838,61335
2019-03-29 14:57:00,55.79,55.79,55.77202,55.77202,101885
2019-03-29 14:56:00,55.788,55.79,55.754,55.79,166660
2019-03-29 14:55:00,55.78,55.8,55.776,55.788,82150
2019-03-29 14:54:00,55.752,55.78,55.74,55.7682,47080
2019-03-29 14:53:00,55.736,55.76,55.736,55.758,54315
2019-03-29 14:52:00,55.73742,55.76,55.726,55.73324,48920
