time,open,high,low,close,volume
2020-12-18 20:00:00,676.9,677.0,676.7,677.0,16350
2020-12-18 19:59:00,676.75,676.9,676.55,676.75,8871
2020-12-18 19:58:00,676.99,676.99,676.5,676.8,10212
2020-12-18 19:57:00,676.4,676.95,676.4,676.95,10254
2020-12-18 19:56:00,676.3,676.47,676.3,676.44,3818
2020-12-18 19:55:00,676.4,676.46,676.24,676.46,4105
2020-12-18 19:54:00,676.51,676.51,676.1,676.3,4226
2020-12-18 19:53:00,676.4,676.65,676.05,676.5,5451
2020-12-18 19:52:00,676.55,676.6999,676.5,676.5,3099
2020-12-18 19:51:00,676.44,676.68,676.41,676.68,4338
2020-12-18 19:50:00,676.3,676.69,676.3,676.35,4329
2020-12-18 19:49:00,676.3,676.4799,676.3,676.3,2126
2020-12-18 19:48:00,676.58,676.58,676.4,676.48,3995
2020-12-18 19:47:00,676.3,676.51,676.2,676.51,7746
2020-12-18 19:46:00,676.1,676.39,676.1,676.25,2649
2020-12-18 19:45:00,676.4,676.4,676.21,676.35,1873
2020-12-18 19:44:00,676.4,676.5,676.2,676.4,3850
2020-12-18 19:43:00,676.35,676.35,676.0,676.0,2024
2020-12-18 19:42:00,675.8,676.15,675.5,676.02,4913
2020-12-18 19:41:00,675.98,676.0,675.88,675.88,2846
2020-12-18 19:40:00,676.0,676.04,675.94,675.94,6282
2020-12-18 19:39:00,675.93,675.95,675.58,675.94,2658
2020-12-18 19:38:00,676.0,676.0,675.89,676.0,2644
2020-12-18 19:37:00,675.31,676.0,675.3,675.56,6030
2020-12-18 19:36:00,675.45,676.0,675.23,676.0,6408
2020-12-18 19:35:00,674.99,675.44,674.99,675.44,16804
2020-12-18 19:34:00,674.89,674.99,674.82,674.99,6476
2020-12-18 19:33:00,674.9,674.9,674.9,674.9,1101
2020-12-18 19:32:00,674.78,674.85,674.78,674.85,1652
2020-12-18 19:31:00,674.75,674.75,674.75,674.75,747
2020-12-18 19:30:00,674.5,674.88,674.5,674.88,1433
2020-12-18 19:29:00,674.27,674.79,674.27,674.7,4113
