time,open,high,low,close,volume
2020-06-22 20:00:00,199.8,199.8,199.8,199.8,3660
2020-06-22 19:59:00,199.7,199.7,199.7,199.7,2520
2020-06-22 19:57:00,199.6,199.6,199.588,199.588,5980
2020-06-22 19:56:00,199.56,199.56,199.56,199.56,5440
2020-06-22 19:55:00,199.572,199.572,199.35002,199.35002,9085
2020-06-22 19:53:00,199.8,199.8,199.79998,199.79998,6510
2020-06-22 19:52:00,199.976,200.002,199.8,199.8,15005
2020-06-22 19:51:00,199.8,199.8,199.6,199.8,7205
2020-06-22 19:50:00,199.456,199.8,199.456,199.8,14670
2020-06-22 19:48:00,199.4,199.4,199.4,199.4,5410
2020-06-22 19:44:00,199.274,199.4,199.274,199.31,4040
2020-06-22 19:42:00,199.25,199.25,199.25,199.25,1680
2020-06-22 19:39:00,199.09,199.09,199.09,199.09,1000
2020-06-22 19:29:00,199.146,199.146,199.146,199.146,530
2020-06-22 19:25:00,199.16,199.16,199.16,199.16,1110
2020-06-22 19:22:00,199.12,199.12,198.8,198.8,9400
2020-06-22 19:21:00,199.164,199.288,199.158,199.164,6940
2020-06-22 19:18:00,199.098,199.1,199.098,199.1,6040
2020-06-22 19:17:00,199.05,199.05,199.05,199.05,1380
2020-06-22 19:16:00,199.1,199.1,199.1,199.1,2260
2020-06-22 19:15:00,198.9,199.0,198.9,199.0,4285
2020-06-22 19:14:00,198.88,198.88,198.88,198.88,3930
2020-06-22 19:13:00,198.8,198.87,198.8,198.87,12460
2020-06-22 19:10:00,198.812,198.812,198.812,198.812,10470
2020-06-22 18:59:00,198.89,198.89,198.89,198.89,1565
2020-06-22 18:58:00,198.89,198.89,198.89,198.89,870
2020-06-22 18:55:00,198.894,198.898,198.894,198.898,5010
2020-06-22 18:54:00,198.848,198.848,198.848,198.848,1140
2020-06-22 18:52:00,198.9,198.9,198.9,198.9,1775
2020-06-22 18:49:00,198.87,198.976,198.87,198.976,10875
2020-06-22 18:46:00,198.88,198.88,198.88,198.88,885
2020-06-22 18:41:00,198.9,198.9,198.9,198.9,1275
2020-06-22 18:26:00,198.894,198.924,198.894,198.924,2040
2020-06-22 18:16:00,198.8,198.8,198.8,198.8,2705
2020-06-22 18:15:00,198.818,198.818,198.818,198.818,2735
2020-06-22 18:14:00,198.864,198.864,198.864,198.864,555
2020-06-22 18:10:00,198.95,198.95,198.95,198.95,1580
2020-06-22 18:05:00,198.97,198.97,198.97,198.97,625
2020-06-22 17:55:00,198.858,198.858,198.858,198.858,535
2020-06-22 17:45:00,198.8,198.8,198.8,198.8,2820
2020-06-22 17:35:00,198.81,198.81,198.81,198.81,3045
2020-06-22 17:34:00,198.81,198.81,198.81,198.81,2660
2020-06-22 17:31:00,198.9,198.9,198.9,198.9,1630
2020-06-22 17:29:00,198.99198,198.99198,198.94,198.94,1540
2020-06-22 16:51:00,198.978,198.978,198.978,198.978,1270
2020-06-22 16:50:00,198.95,198.95,198.95,198.95,1660
2020-06-22 16:49:00,198.9,198.9,198.9,198.9,2260
2020-06-22 16:47:00,198.93,198.93,198.93,198.93,1105
2020-06-22 16:46:00,198.93,198.93,198.93,198.93,1275
2020-06-22 16:40:00,198.91,198.91,198.91,198.91,1185
2020-06-22 16:39:00,198.994,198.994,198.994,198.994,2270
2020-06-22 16:34:00,198.9,198.9,198.9,198.9,1870
2020-06-22 16:33:00,199.0,199.0,199.0,199.0,2300
2020-06-22 16:31:00,198.972,199.0,198.972,199.0,3500
2020-06-22 16:29:00,198.798,198.96,198.796,198.796,34675
2020-06-22 16:23:00,198.79996,198.8,198.794,198.794,3585
2020-06-22 16:21:00,198.84,198.85,198.84,198.85,7270
2020-06-22 16:18:00,198.76,198.76,198.76,198.76,1415
