Date,Open,High,Low,Close,Adj Close,Volume,Day_Perc_Change,Volatility
2010-04-05,118.25,118.83999633789062,117.91999816894531,118.76000213623048,95.84480285644531,105847600,0.8149655842697223,1.6070897103210342
2010-04-06,118.41999816894531,119.25,118.29000091552734,119.04000091552734,96.07077026367188,110384200,0.23576386042027941,1.931189372135772
2010-04-07,118.8000030517578,119.36000061035156,117.80999755859376,118.36000061035156,95.52195739746094,184576300,-0.5712589424490822,1.6623324368641361
2010-04-08,117.9499969482422,118.97000122070312,117.5999984741211,118.7699966430664,95.85287475585938,158704000,0.34643067145443407,1.6537941449419848
2010-04-09,119.0199966430664,119.5999984741211,118.8000030517578,119.5500030517578,96.48236083984376,133006500,0.6567211318259547,1.8049454262535183
2010-04-12,119.6999969482422,120.0500030517578,119.55999755859376,119.73999786376952,96.6356964111328,110279000,0.15892601502938142,1.4256255334315067
2010-04-13,119.62000274658205,120.04000091552734,119.0,119.83000183105469,96.70833587646484,125043600,0.07516835706653513,1.2025853215635345
2010-04-14,120.2699966430664,121.19000244140624,120.08000183105469,121.19000244140624,97.80590057373048,161609000,1.134922535186278,1.9626257067877342
2010-04-15,120.98999786376952,121.56999969482422,120.9499969482422,121.29000091552734,97.8865966796875,144615300,0.08250637792162063,2.3634717568811654
2010-04-16,120.86000061035156,121.29000091552734,118.75,119.36000061035156,96.32902526855469,366786700,-1.591199882277683,2.0051447060277297
2010-04-19,119.01000213623048,119.93000030517578,118.47000122070312,119.80999755859376,96.6921844482422,217947800,0.3769987069578207,1.6858256147772608
2010-04-20,120.55999755859376,120.9800033569336,119.87000274658205,120.87999725341795,97.55570220947266,157708000,0.8930584888095838,1.6918051515774635
2010-04-21,120.9499969482422,121.2300033569336,119.98999786376952,120.66000366210938,97.3781967163086,192910100,-0.1819529654790708,1.6218903543119314
2010-04-22,119.80999755859376,121.16999816894531,119.12000274658205,121.0199966430664,97.6687240600586,115360300,0.2983494802192732,1.5700971788531084
2010-04-23,120.94000244140624,121.86000061035156,120.62999725341795,121.80999755859376,98.30626678466795,177335500,0.6527603700620999,1.80835276427363
2010-04-26,121.8499984741211,122.12000274658205,121.2300033569336,121.3499984741211,97.9350128173828,143457300,-0.3776503568163725,1.824057481398447
2010-04-27,120.6500015258789,121.33999633789062,118.25,118.4800033569336,95.61882781982422,355853300,-2.365022407131878,2.371017051889155
2010-04-28,119.0500030517578,119.68000030517578,118.2699966430664,119.37999725341795,96.34516143798828,300674100,0.7596135977871343,2.498131240598145
2010-04-29,120.0999984741211,121.11000061035156,120.06999969482422,120.86000061035156,97.53958892822266,193775000,1.2397379094155836,2.495944027623432
2010-04-30,120.87999725341795,121.01000213623048,118.77999877929688,118.80999755859376,95.88514709472656,270000900,-1.6961747037026798,2.8342753537747063
2010-05-03,119.37999725341795,120.68000030517578,119.1999969482422,120.3499984741211,97.12799072265624,182747900,1.296179508075257,2.7451078253418437
2010-05-04,119.01000213623048,119.02999877929688,116.91999816894531,117.5199966430664,94.84407043457031,360353400,-2.3514542729577648,2.94796710903034
2010-05-05,116.55999755859376,117.8000030517578,115.97000122070312,116.81999969482422,94.27910614013672,328973200,-0.5956769799576933,3.0928973295363185
2010-05-06,116.26000213623048,117.0,105.0,112.94000244140624,91.14778900146484,647356600,-3.32132671476274,5.744220314232285
2010-05-07,112.63999938964844,113.7699966430664,109.41000366210938,111.26000213623048,89.79193878173828,637558800,-1.4875294667924144,7.753050309757629
2010-05-10,115.80999755859376,116.6500015258789,114.91000366210938,116.16000366210938,93.74647521972656,396159600,4.404110760544744,6.817415085064087
2010-05-11,115.06999969482422,117.36000061035156,114.91000366210938,115.83000183105469,93.48014831542969,317849800,-0.284092712470152,6.382664627790068
2010-05-12,116.29000091552734,117.62000274658205,116.08999633789062,117.4499969482422,94.78754425048828,235607100,1.3985813657965585,5.132167262785894
2010-05-13,117.12999725341795,117.68000030517578,115.88999938964844,115.98999786376952,93.60929870605469,234452500,-1.2430383693873615,4.795216438309409
2010-05-14,115.12000274658205,115.33000183105469,112.87000274658205,113.88999938964844,91.91448211669922,345601400,-1.8105216178121442,4.626427938406716
2010-05-17,114.1999969482422,114.5199966430664,111.7699966430664,113.9499969482422,91.962890625,325739800,0.05266689991172413,4.385295394912281
2010-05-18,114.87999725341795,115.22000122070312,112.02999877929688,112.4000015258789,90.71197509765624,360556800,-1.3602394605500834,3.703233903123353
2010-05-19,111.7699966430664,112.7699966430664,110.36000061035156,111.76000213623048,90.19546508789062,394742700,-0.5693956164106839,4.382554473058511
2010-05-20,109.37999725341795,109.88999938964844,107.47000122070312,107.54000091552734,86.78972625732422,530418300,-3.7759535107975695,6.840917775459888
2010-05-21,105.91000366210938,109.37999725341795,105.36000061035156,109.11000061035156,88.05679321289062,500909400,1.459927355698376,6.2676951716486755
2010-05-24,108.5199966430664,109.38999938964844,107.61000061035156,107.70999908447266,86.92691040039062,269823000,-1.283129638582614,5.90589975734255
2010-05-25,105.11000061035156,107.87000274658205,104.37999725341795,107.81999969482422,87.01570892333984,396505200,0.10215308762293596,5.601256067590686
2010-05-26,108.4800033569336,109.47000122070312,106.8499984741211,107.16999816894531,86.4911117553711,349719300,-0.6028763937680703,4.587019311855465
2010-05-27,109.19000244140624,110.8000030517578,108.77999877929688,110.76000213623048,89.38842010498047,300870500,3.349833631233734,3.807882775835581
2010-05-28,110.63999938964844,110.72000122070312,108.8499984741211,109.37000274658205,88.26663208007812,297933500,-1.254959002055167,2.7584665331526392
2010-06-01,108.3499984741211,109.9499969482422,107.37000274658205,107.52999877929688,86.78164672851562,277909400,-1.6823858762564758,2.7611167101416974
2010-06-02,108.08000183105469,110.33999633789062,107.51000213623048,110.33000183105469,89.04138946533203,240243700,2.6039408354230797,3.119639883622145
2010-06-03,110.6500015258789,111.05999755859376,109.58000183105469,110.70999908447266,89.3480453491211,226618300,0.344397010907449,3.3491912501723275
2010-06-04,108.61000061035156,109.33000183105469,106.45999908447266,106.81999969482422,86.2086410522461,398475600,-3.5136798847786754,3.7163945999226318
2010-06-07,107.1999969482422,107.61000061035156,105.41000366210938,105.48999786376952,85.13529205322266,264609100,-1.2450596435836903,4.495447999848775
2010-06-08,105.56999969482422,106.83000183105469,104.6500015258789,106.62000274658205,86.04724884033203,357774300,1.0711853628683876,4.302350861210402
2010-06-09,107.23999786376952,108.27999877929688,105.5999984741211,106.0500030517578,85.58724212646484,268023300,-0.5345978169746801,4.404988682952682
2010-06-10,107.86000061035156,109.27999877929688,106.04000091552734,109.1500015258789,88.08907318115234,317890600,2.9231354960483014,4.562654951974745
2010-06-11,108.19000244140624,109.75,108.12000274658205,109.68000030517578,88.51683044433594,214128200,0.48559628082807116,4.3213744015148725
2010-06-14,110.5199966430664,111.12000274658205,109.4000015258789,109.51000213623048,88.37963104248047,207196100,-0.1549980960307229,3.7794908427852585
2010-06-15,110.27999877929688,112.0999984741211,110.08999633789062,112.0,90.38914489746094,238268700,2.273729626699361,5.048323513593428
2010-06-16,111.41999816894531,112.41999816894531,111.1999969482422,111.95999908447266,90.3568878173828,216374000,-0.035686895937259155,4.955654263425691
2010-06-17,112.27999877929688,112.33000183105469,111.0500030517578,112.13999938964844,90.50213623046876,263185800,0.16074968560175762,4.698686014032806
2010-06-18,111.83000183105469,112.12999725341795,111.37000274658205,111.7300033569336,90.60027313232422,174006600,0.10843600598060554,3.0428713790383535
2010-06-21,113.12000274658205,113.1999969482422,110.79000091552734,111.41000366210938,90.34078216552734,213140700,-0.2864130071858373,2.581781306278129
2010-06-22,111.41000366210938,111.9000015258789,109.41000366210938,109.56999969482422,88.84876251220703,239355400,-1.6515460875538457,2.3933679405398367
2010-06-23,109.63999938964844,110.02999877929688,108.4800033569336,109.2300033569336,88.57305145263672,254639900,-0.31031502496439156,2.252082167494401
2010-06-24,108.69000244140624,108.83000183105469,107.13999938964844,107.41999816894531,87.10536193847656,268523600,-1.6570384446390918,3.528123960801312
2010-06-25,107.73999786376952,108.41999816894531,106.7699966430664,107.87000274658205,87.47025299072266,238726500,0.41890768160037783,3.8526030761951215
2010-06-28,108.02999877929688,108.31999969482422,107.13999938964844,107.52999877929688,87.19453430175781,169218600,-0.31521423516871483,3.830859740397867
2010-06-29,106.0199966430664,107.51000213623048,103.5500030517578,104.20999908447266,84.50239562988281,373649500,-3.0875085157955007,4.823152510172251
2010-06-30,103.91999816894531,104.87999725341795,102.87999725341795,103.22000122070312,83.69964599609375,284101700,-0.9499726342730885,5.171569758824687
2010-07-01,103.1500015258789,103.48999786376952,101.12999725341795,102.76000213623048,83.32661437988281,382924800,-0.44567884579624906,5.519215972278256
2010-07-02,103.11000061035156,103.41999816894531,101.62000274658205,102.1999969482422,82.87250518798828,233385200,-0.5449749702109208,5.337566211683967
2010-07-06,103.63999938964844,104.37000274658205,101.87999725341795,102.87000274658205,83.41582489013672,256935300,0.6556091201973091,5.041620347591738
2010-07-07,103.12999725341795,106.23999786376952,103.0199966430664,106.11000061035156,86.0430908203125,253769400,3.1496013300066794,4.2462573190265465
2010-07-08,107.0,107.27999877929688,105.91000366210938,107.16000366210938,86.89452362060547,210842100,0.9895423237073819,4.0236707117720165
2010-07-09,107.12999725341795,107.97000122070312,106.93000030517578,107.95999908447266,87.54325103759766,144999900,0.7465688169540297,5.119499591286536
2010-07-12,107.5999984741211,108.23999786376952,107.1500015258789,108.02999877929688,87.5999755859375,131283600,0.06479602672682105,5.581546840590416
2010-07-13,109.1500015258789,110.08999633789062,108.93000030517578,109.66000366210938,88.92173767089844,213025900,1.5088612480996133,5.965298678077804
2010-07-14,109.30999755859376,110.08000183105469,108.86000061035156,109.6500015258789,88.91362762451172,184426800,-0.009120431740472501,5.0393866718729035
2010-07-15,109.61000061035156,110.05999755859376,108.16999816894531,109.68000030517578,88.9379653930664,232337900,0.02737237159804451,3.0159911730639446
2010-07-16,109.08999633789062,109.20999908447266,106.4499969482422,106.66000366210938,86.48910522460938,282693400,-2.7534474817746846,2.725605923048648
2010-07-19,107.0500030517578,107.62999725341795,106.22000122070312,107.29000091552734,86.99993133544922,186709000,0.5906248070358,2.6819272241892347
2010-07-20,105.87000274658205,108.55999755859376,105.81999969482422,108.4800033569336,87.96490478515625,258162400,1.1091657601272509,2.646638166027048
2010-07-21,109.04000091552734,109.06999969482422,106.62999725341795,107.06999969482422,86.82151794433594,264527000,-1.2998216090984172,2.879664544583316
2010-07-22,108.33999633789062,109.94000244140624,108.33000183105469,109.45999908447266,88.75955200195312,274781300,2.232204761565826,2.8139885763020893
2010-07-23,109.23999786376952,110.56999969482422,108.93000030517578,110.41000366210938,89.52989959716797,222020800,0.8679038794583871,3.1370062588040564
2010-07-26,110.5999984741211,111.66999816894531,110.29000091552734,111.55999755859376,90.46241760253906,184445700,1.0415715973846496,3.9691020681422806
2010-07-27,112.16999816894531,112.29000091552734,111.11000061035156,111.5500030517578,90.4542999267578,204855600,-0.008973533978418047,4.017425359478304
2010-07-28,111.31999969482422,111.66000366210938,110.45999908447266,110.83000183105469,89.87046813964844,163056200,-0.6454439286823321,3.592246523608558
2010-07-29,111.5199966430664,111.81999969482422,109.41000366210938,110.29000091552734,89.43258666992188,220149100,-0.48723621762617464,3.3303625733055098
2010-07-30,109.16999816894531,110.86000061035156,108.9800033569336,110.2699966430664,89.41637420654297,220070600,-0.01812813872726915,1.6182198938866683
2010-08-02,111.98999786376952,112.94000244140624,111.54000091552734,112.76000213623048,91.43546295166016,188263200,2.258074947719635,1.9708729946167785
2010-08-03,112.4800033569336,112.7699966430664,111.8499984741211,112.22000122070312,90.99759674072266,146657300,-0.4788800721323927,2.033292690026547
2010-08-04,112.52999877929688,113.11000061035156,112.16000366210938,112.97000122070312,91.60577392578124,158171700,0.6683442275859708,2.4262278766608043
2010-08-05,112.25,112.91000366210938,112.08000183105469,112.8499984741211,91.50846099853516,140473800,-0.10623012401480558,2.6431856105599576
2010-08-06,111.73999786376952,112.56999969482422,110.91999816894531,112.38999938964844,91.13542175292969,239728300,-0.40765546872375547,2.530839347408146
2010-08-09,112.91999816894531,113.18000030517578,112.31999969482422,112.98999786376952,91.6219711303711,120800400,0.5338751586188462,2.0646780748780347
2010-08-10,112.02999877929688,112.9800033569336,111.37000274658205,112.37999725341795,91.1273422241211,242916300,-0.5398583987526129,0.6758886053829658
2010-08-11,110.6500015258789,110.69000244140624,109.12000274658205,109.3000030517578,88.62982177734375,273406900,-2.740692733729544,2.7842699006743503
2010-08-12,107.6500015258789,109.0199966430664,107.5999984741211,108.62999725341795,88.08650970458984,239542600,-0.6130127104608363,3.985018488643736
2010-08-13,108.29000091552734,108.95999908447266,108.18000030517578,108.30999755859376,87.8270263671875,158698500,-0.2945778397538512,4.547614862451248
2010-08-16,107.56999969482422,108.61000061035156,107.18000030517578,108.26000213623048,87.78648376464844,147895300,-0.04616187546822026,4.621125375281731
2010-08-17,109.19000244140624,110.38999938964844,108.87999725341795,109.58999633789062,88.86495208740234,172270300,1.2285129515441584,4.1987785306957255
2010-08-18,109.54000091552734,110.37999725341795,108.91000366210938,109.79000091552734,89.02715301513672,182922100,0.18252519573165316,3.0503270527785125
2010-08-19,109.22000122070312,109.48999786376952,107.43000030517578,107.87999725341795,87.47833251953125,265847600,-1.7397169775182353,1.5808218577533595
2010-08-20,107.55999755859376,107.94000244140624,106.75,107.52999877929688,87.19453430175781,209714200,-0.32442115618753764,1.8064427272648331
2010-08-23,108.04000091552734,108.56999969482422,107.06999969482422,107.12000274658205,86.86207580566406,163490300,-0.3812836420952648,2.1502254214515424
2010-08-24,105.9499969482422,106.38999938964844,104.97000122070312,105.52999877929688,85.57276153564453,280677800,-1.4843235762683205,3.145483526735276
2010-08-25,104.9499969482422,106.33999633789062,104.29000091552734,105.94000244140624,85.90523529052734,272234800,0.38852755119316296,3.5149891239630136
2010-08-26,106.44000244140624,106.58000183105469,104.87999725341795,105.2300033569336,85.32951354980469,224439500,-0.6701823687177977,3.4227000140256347
2010-08-27,105.88999938964844,106.97000122070312,104.30999755859376,106.86000061035156,86.65126037597656,272649000,1.5489913995588411,2.1978396291259417
2010-08-30,106.58000183105469,106.91000366210938,105.3000030517578,105.30999755859376,85.3943862915039,167238600,-1.4504971757123064,2.01604994224123
2010-08-31,104.91999816894531,105.9800033569336,104.48999786376952,105.30999755859376,85.3943862915039,273933100,0.0,1.6832821496824741
2010-09-01,106.7300033569336,108.61000061035156,106.66000366210938,108.45999908447266,87.94866943359375,256828100,2.991160488431288,2.5538818970283446
2010-09-02,108.72000122070312,109.48999786376952,108.48999786376952,109.47000122070312,88.7676773071289,156112200,0.9312339559082838,3.651829631296549
2010-09-03,110.54000091552734,110.98999786376952,109.9499969482422,110.88999938964844,89.91912841796875,212197300,1.2971513345515495,4.901269822877343
2010-09-07,110.37000274658205,110.51000213623048,109.5500030517578,109.63999938964844,88.90552520751953,141973700,-1.1272386957953073,4.731694566575241
2010-09-08,109.86000061035156,110.8499984741211,109.80999755859376,110.41000366210938,89.52989959716797,149924400,0.7022897487991342,4.951069383569525
2010-09-09,111.6500015258789,111.68000030517578,110.62000274658205,110.91999816894531,89.94345092773438,147017900,0.4619142123772457,4.214572091142573
2010-09-10,111.12000274658205,111.61000061035156,110.87000274658205,111.4800033569336,90.39755249023438,127819000,0.5048745159498713,2.241353451707303
2010-09-13,112.58000183105469,112.9499969482422,112.12999725341795,112.72000122070312,91.4030303955078,178503500,1.1122844342296156,2.388549985588713
2010-09-14,112.5,113.29000091552734,112.08000183105469,112.6500015258789,91.3462905883789,209823600,-0.062076505432451246,2.431935624642392
2010-09-15,112.31999969482422,113.20999908447266,111.9800033569336,113.08000183105469,91.69497680664062,168608400,0.38171907804440686,2.8066974581089705
2010-09-16,112.7300033569336,113.12000274658205,112.3499984741211,113.0500030517578,91.67061614990234,199962900,-0.026567056982462756,2.3437846138656284
2010-09-17,113.04000091552734,113.1500015258789,112.18000030517578,112.48999786376952,91.70484924316406,195836900,0.03734358369069657,1.8704040058120919
2010-09-20,112.87999725341795,114.45999908447266,112.5199966430664,114.20999908447266,93.10704803466795,214555200,1.5290345091630186,2.1174360611260474
2010-09-21,114.3000030517578,114.83999633789062,113.51000213623048,113.9800033569336,92.91958618164062,268389100,-0.20134013158438213,1.9140382141243624
2010-09-22,113.8000030517578,114.44000244140624,113.0999984741211,113.41999816894531,92.46305847167969,191322400,-0.4913148333102857,1.834375161664866
2010-09-23,112.48999786376952,113.66999816894531,112.18000030517578,112.5,91.71304321289062,202354300,-0.8111512545507904,1.6820263320395152
2010-09-24,113.75,114.9000015258789,113.6500015258789,114.81999969482422,93.6043472290039,209671800,2.0621974256410436,2.075005182483856
2010-09-27,114.86000061035156,114.98999786376952,114.16000366210938,114.2699966430664,93.15596771240234,128761800,-0.47901569732076155,1.94797229433923
2010-09-28,114.41999816894531,115.04000091552734,113.18000030517578,114.66999816894531,93.48208618164062,209207500,0.35007791475591965,1.7215949325883173
2010-09-29,114.37999725341795,114.91000366210938,114.0199966430664,114.47000122070312,93.31903076171876,179665800,-0.17442424167239956,1.7609604455574026
2010-09-30,115.0500030517578,115.79000091552734,113.58999633789062,114.12999725341795,93.04182434082031,287106700,-0.2970524003900854,1.762656817202353
2010-10-01,114.98999786376952,115.12000274658205,113.93000030517578,114.61000061035156,93.43314361572266,174638700,0.42058426699471685,1.7041088913147227
2010-10-04,114.37000274658205,114.8499984741211,113.18000030517578,113.75,92.73206329345705,166153200,-0.7503550615283294,0.7923437659872605
2010-10-05,114.8000030517578,116.31999969482422,114.66999816894531,116.04000091552734,94.59893035888672,229634100,2.013184004675761,1.559876495911628
2010-10-06,116.0199966430664,116.33000183105469,115.55999755859376,116.02999877929688,94.59078216552734,148626600,-0.008613409610935818,1.921610086432838
2010-10-07,116.5,116.52999877929688,115.19000244140624,115.88999938964844,94.47665405273438,164860000,-0.1206545819583682,2.0997195302991725
2010-10-08,116.0500030517578,116.86000061035156,115.61000061035156,116.54000091552734,95.00655364990234,177760100,0.5608788779418283,2.3647358351595376
2010-10-11,116.72000122070312,116.97000122070312,116.25,116.6500015258789,95.09622192382812,103098300,0.09438114580622159,2.3025265893976226
2010-10-12,116.2699966430664,117.3499984741211,115.6500015258789,117.01000213623048,95.38968658447266,182210000,0.30859760220505184,2.2978887474619354
2010-10-13,117.66000366210938,118.5500030517578,117.37999725341795,117.91999816894531,96.1315460205078,194347200,0.7777145125413387,1.5395890952596334
2010-10-14,117.80999755859376,118.01000213623048,116.72000122070312,117.45999908447266,95.75653839111328,217764300,-0.39009840673374097,1.5858817315687268
2010-10-15,118.27999877929688,118.3499984741211,116.76000213623048,117.6999969482422,95.95218658447266,243705000,0.20431836472645237,1.5528749286349293
2010-10-18,117.73999786376952,118.66999816894531,117.30999755859376,118.27999877929688,96.4250259399414,141204800,0.4927864307213925,1.4155425218520505
2010-10-19,117.19000244140624,117.8499984741211,116.0199966430664,116.7300033569336,95.16144561767578,280604700,-1.310427775308709,1.3358422492150483
2010-10-20,116.94000244140624,118.44000244140624,116.87000274658205,117.87000274658205,96.0907745361328,200051800,0.9765813375626209,1.1697325411042594
2010-10-21,118.4000015258789,119.08999633789062,117.20999908447266,118.12999725341795,96.30274200439452,221585500,0.2205908624266728,1.1109856070848585
2010-10-22,118.30999755859376,118.52999877929688,118.0,118.3499984741211,96.48210906982422,108212400,0.18625333162529678,1.2189294689221657
