,Date,Open,High,Low,Close,Adj Close,Volume
49,2015-03-13,206.77000427246094,207.92999267578125,204.5800018310547,205.8300018310547,183.10243225097656,162410900
50,2015-03-16,206.7100067138672,208.69000244140625,205.86000061035156,208.5800018310547,185.54876708984375,136099200
51,2015-03-17,207.69000244140625,208.4199981689453,206.97999572753906,207.9600067138672,184.99722290039062,94510400
52,2015-03-18,207.38999938964844,211.27000427246094,206.6199951171875,210.4600067138672,187.22117614746094,228808500
53,2015-03-19,209.9600067138672,210.47000122070312,209.02999877929688,209.5,186.3672332763672,117917300
54,2015-03-20,209.7100067138672,211.02000427246094,209.49000549316406,210.41000366210938,188.01223754882812,177715100
55,2015-03-23,210.4199981689453,211.11000061035156,210.0,210.0,187.6458740234375,71784500
56,2015-03-24,209.85000610351562,210.39999389648438,208.74000549316406,208.82000732421875,186.59149169921875,77805300
57,2015-03-25,209.07000732421875,209.35000610351562,205.7100067138672,205.75999450683594,183.85720825195312,159521700
58,2015-03-26,204.9600067138672,206.3699951171875,204.1199951171875,205.27000427246094,183.4193572998047,153067200
59,2015-03-27,205.1300048828125,205.9499969482422,204.89999389648438,205.74000549316406,183.83932495117188,118939000
60,2015-03-30,206.97999572753906,208.61000061035156,206.9600067138672,208.25,186.08212280273438,96180400
61,2015-03-31,207.25999450683594,208.10000610351562,206.36000061035156,206.42999267578125,184.4558868408203,126768700
62,2015-04-01,206.38999938964844,206.4199981689453,204.50999450683594,205.6999969482422,183.80360412597656,137303600
63,2015-04-02,205.6199951171875,206.97999572753906,205.39999389648438,206.44000244140625,184.46481323242188,86900900
64,2015-04-06,205.3699951171875,208.4499969482422,205.2100067138672,207.8300018310547,185.7068328857422,114368200
65,2015-04-07,207.86000061035156,208.75999450683594,207.24000549316406,207.27999877929688,185.21542358398438,81236300
66,2015-04-08,207.5500030517578,208.50999450683594,207.0800018310547,207.97999572753906,185.8408966064453,89351900
67,2015-04-09,207.77999877929688,209.17999267578125,207.19000244140625,208.89999389648438,186.6629638671875,85548900
68,2015-04-10,209.1999969482422,210.08999633789062,208.9600067138672,210.0399932861328,187.68157958984375,72722900
69,2015-04-13,209.8699951171875,210.6300048828125,209.02999877929688,209.08999633789062,186.83270263671875,74436600
70,2015-04-14,208.85000610351562,209.7100067138672,208.10000610351562,209.49000549316406,187.19012451171875,75099900
71,2015-04-15,210.0500030517578,211.0399932861328,209.9499969482422,210.42999267578125,188.03009033203125,99529300
72,2015-04-16,210.02999877929688,210.97999572753906,209.7899932861328,210.3699951171875,187.97645568847656,68934900
73,2015-04-17,208.94000244140625,209.22999572753906,207.00999450683594,207.9499969482422,185.8140869140625,191113200
74,2015-04-20,209.05999755859375,210.25,208.9600067138672,209.85000610351562,187.51185607910156,92189500
75,2015-04-21,210.6699981689453,210.86000061035156,209.24000549316406,209.60000610351562,187.28843688964844,72559800
76,2015-04-22,210.00999450683594,210.85000610351562,208.89999389648438,210.6300048828125,188.2088165283203,78264600
77,2015-04-23,210.14999389648438,211.94000244140625,210.00999450683594,211.16000366210938,188.68240356445312,102585900
78,2015-04-24,211.66000366210938,211.97000122070312,211.11000061035156,211.64999389648438,189.12025451660156,61327400
79,2015-04-27,212.3300018310547,212.47999572753906,210.5399932861328,210.77000427246094,188.3339080810547,79358100
80,2015-04-28,210.74000549316406,211.5,209.3300018310547,211.44000244140625,188.93260192871094,86863500
81,2015-04-29,210.3699951171875,211.2899932861328,209.60000610351562,210.57000732421875,188.15521240234375,125684900
82,2015-04-30,209.8800048828125,210.35000610351562,207.6199951171875,208.4600067138672,186.26980590820312,161304900
83,2015-05-01,209.39999389648438,210.77000427246094,209.27999877929688,210.72000122070312,188.2892608642578,103399700
84,2015-05-04,211.22999572753906,212.02000427246094,211.10000610351562,211.32000732421875,188.8253936767578,70927200
85,2015-05-05,211.02999877929688,211.4600067138672,208.72999572753906,208.89999389648438,186.6629638671875,113326200
86,2015-05-06,209.55999755859375,209.92999267578125,206.75999450683594,208.0399932861328,185.89450073242188,135060200
87,2015-05-07,207.9199981689453,209.3800048828125,207.52000427246094,208.8699951171875,186.6361541748047,88244900
88,2015-05-08,210.8800048828125,211.86000061035156,210.77999877929688,211.6199951171875,189.09341430664062,155877300
89,2015-05-11,211.57000732421875,211.88999938964844,210.52000427246094,210.61000061035156,188.19093322753906,75708100
90,2015-05-12,209.61000061035156,210.6300048828125,208.6199951171875,209.97999572753906,187.62796020507812,119727600
91,2015-05-13,210.47000122070312,211.22000122070312,209.74000549316406,210.02000427246094,187.66372680664062,94667900
92,2015-05-14,211.24000549316406,212.32000732421875,210.91000366210938,212.2100067138672,189.62062072753906,95934000
93,2015-05-15,212.44000244140625,212.61000061035156,211.86000061035156,212.44000244140625,189.82614135742188,76510100
94,2015-05-18,212.24000549316406,213.39999389648438,212.16000366210938,213.10000610351562,190.41587829589844,74549700
95,2015-05-19,213.24000549316406,213.57000732421875,212.69000244140625,213.02999877929688,190.35333251953125,72114600
96,2015-05-20,213.14999389648438,213.77999877929688,212.5,212.8800048828125,190.2192840576172,76857500
97,2015-05-21,212.7100067138672,213.75,212.50999450683594,213.5,190.7732696533203,64764600
98,2015-05-22,213.0399932861328,213.5399932861328,212.91000366210938,212.99000549316406,190.31759643554688,57433500
99,2015-05-26,212.39999389648438,212.91000366210938,210.1999969482422,210.6999969482422,188.27134704589844,124308600
100,2015-05-27,211.25,212.97999572753906,210.75999450683594,212.6999969482422,190.05844116210938,93214000
101,2015-05-28,212.3300018310547,212.58999633789062,211.6300048828125,212.4600067138672,189.843994140625,74974600
102,2015-05-29,212.3800048828125,212.42999267578125,210.82000732421875,211.13999938964844,188.66452026367188,124919600
103,2015-06-01,211.94000244140625,212.33999633789062,210.6199951171875,211.57000732421875,189.0487518310547,93338800
104,2015-06-02,211.02000427246094,212.19000244140625,210.27000427246094,211.36000061035156,188.86106872558594,91531000
105,2015-06-03,212.0,212.6699981689453,211.3300018310547,211.9199981689453,189.36148071289062,87820900
106,2015-06-04,211.07000732421875,211.86000061035156,209.75,210.1300048828125,187.7620086669922,151882800
107,2015-06-05,209.9499969482422,210.5800018310547,208.97999572753906,209.77000427246094,187.44032287597656,121704700
108,2015-06-08,209.63999938964844,209.82000732421875,208.38999938964844,208.47999572753906,186.28768920898438,89063300
109,2015-06-09,208.4499969482422,209.10000610351562,207.69000244140625,208.4499969482422,186.26083374023438,105034700
110,2015-06-10,209.3699951171875,211.41000366210938,209.3000030517578,210.9499969482422,188.49472045898438,134551300
111,2015-06-11,211.47999572753906,212.08999633789062,211.1999969482422,211.6300048828125,189.1023406982422,73876400
112,2015-06-12,210.63999938964844,211.47999572753906,209.67999267578125,210.00999450683594,187.65478515625,135382400
113,2015-06-15,208.63999938964844,209.4499969482422,207.7899932861328,209.11000061035156,186.85060119628906,124384200
114,2015-06-16,208.92999267578125,210.35000610351562,208.72000122070312,210.25,187.8692626953125,85308200
115,2015-06-17,210.58999633789062,211.32000732421875,209.36000061035156,210.58999633789062,188.1730499267578,126708600
116,2015-06-18,211.30999755859375,213.33999633789062,210.6300048828125,212.77999877929688,190.12991333007812,165867900
117,2015-06-19,211.4600067138672,211.5500030517578,210.36000061035156,210.80999755859375,189.28591918945312,130478700
118,2015-06-22,211.91000366210938,212.58999633789062,211.63999938964844,211.88999938964844,190.25564575195312,70696000
119,2015-06-23,212.13999938964844,212.44000244140625,211.57000732421875,212.0399932861328,190.3903350830078,68476800
120,2015-06-24,211.72000122070312,212.1699981689453,210.47000122070312,210.5,189.00755310058594,92307300
121,2015-06-25,211.10000610351562,211.25,209.77000427246094,209.86000061035156,188.432861328125,97107400
122,2015-06-26,210.2899932861328,210.5800018310547,209.16000366210938,209.82000732421875,188.39697265625,104174800
123,2015-06-29,208.0500030517578,209.8300018310547,205.3300018310547,205.4199981689453,184.4462432861328,202621300
124,2015-06-30,207.25999450683594,207.32000732421875,205.27999877929688,205.85000610351562,184.8323211669922,182925100
125,2015-07-01,207.72999572753906,208.02999877929688,206.55999755859375,207.5,186.31385803222656,135979900
126,2015-07-02,208.07000732421875,208.27000427246094,206.80999755859375,207.30999755859375,186.14324951171875,104373700
127,2015-07-06,205.77000427246094,207.64999389648438,205.52999877929688,206.72000122070312,185.613525390625,117975400
128,2015-07-07,206.9600067138672,208.1699981689453,204.11000061035156,208.02000427246094,186.78077697753906,173820200
129,2015-07-08,206.4199981689453,206.75999450683594,204.25,204.52999877929688,183.64712524414062,164020100
130,2015-07-09,207.0399932861328,207.35000610351562,204.77000427246094,204.89999389648438,183.9793243408203,144113100
131,2015-07-10,207.2899932861328,207.97999572753906,204.9499969482422,207.47999572753906,186.29586791992188,129456900
132,2015-07-13,208.99000549316406,209.89999389648438,208.94000244140625,209.77000427246094,188.35206604003906,106069400
133,2015-07-14,209.72000122070312,211.0500030517578,209.64999389648438,210.67999267578125,189.16917419433594,81709600
134,2015-07-15,210.72999572753906,211.27999877929688,210.0399932861328,210.61000061035156,189.10633850097656,97914100
135,2015-07-16,211.8699951171875,212.3000030517578,211.5800018310547,212.3000030517578,190.62376403808594,106683300
136,2015-07-17,212.2899932861328,212.5500030517578,211.8000030517578,212.47999572753906,190.785400390625,89030000
137,2015-07-20,212.75,213.17999267578125,212.2100067138672,212.58999633789062,190.8842010498047,70446800
138,2015-07-21,212.42999267578125,212.74000549316406,211.38999938964844,211.75,190.12994384765625,77965000
139,2015-07-22,210.92999267578125,211.77000427246094,210.88999938964844,211.3699951171875,189.78871154785156,88667900
140,2015-07-23,211.52999877929688,211.64999389648438,209.75,210.17999267578125,188.72021484375,90509100
141,2015-07-24,210.3000030517578,210.3699951171875,207.60000610351562,208.0,186.76280212402344,117755000
142,2015-07-27,206.94000244140625,207.5500030517578,206.25999450683594,206.7899932861328,185.67633056640625,132361100
143,2015-07-28,207.7899932861328,209.5,206.8000030517578,209.3300018310547,187.95703125,123544800
144,2015-07-29,209.47999572753906,211.0399932861328,209.30999755859375,210.77000427246094,189.25,105791300
145,2015-07-30,210.16000366210938,211.02000427246094,209.4199981689453,210.82000732421875,189.29486083984375,91304400
146,2015-07-31,211.4199981689453,211.4499969482422,210.16000366210938,210.5,189.00755310058594,103266900
147,2015-08-03,210.4600067138672,210.52999877929688,208.64999389648438,209.7899932861328,188.37005615234375,113965700
148,2015-08-04,209.6999969482422,210.25,208.8000030517578,209.3800048828125,188.00193786621094,81820800
149,2015-08-05,210.4499969482422,211.30999755859375,209.72999572753906,210.07000732421875,188.62147521972656,85786800
150,2015-08-06,210.2899932861328,210.4199981689453,207.64999389648438,208.35000610351562,187.07708740234375,116030800
151,2015-08-07,208.16000366210938,208.33999633789062,206.8699951171875,207.9499969482422,186.71792602539062,117858000
152,2015-08-10,209.27999877929688,210.6699981689453,209.27999877929688,210.57000732421875,189.0704345703125,80270700
153,2015-08-11,208.97000122070312,209.47000122070312,207.75999450683594,208.6699981689453,187.3643798828125,126081400
154,2015-08-12,207.11000061035156,209.13999938964844,205.36000061035156,208.9199981689453,187.5889129638672,172123700
155,2015-08-13,208.72999572753906,209.5500030517578,208.00999450683594,208.66000366210938,187.3554229736328,89383300
156,2015-08-14,208.42999267578125,209.50999450683594,208.25999450683594,209.4199981689453,188.03782653808594,72786500
157,2015-08-17,208.7100067138672,210.58999633789062,208.16000366210938,210.58999633789062,189.08836364746094,79072600
158,2015-08-18,210.25999450683594,210.67999267578125,209.6999969482422,209.97999572753906,188.54061889648438,71692700
159,2015-08-19,209.08999633789062,210.00999450683594,207.35000610351562,208.32000732421875,187.05015563964844,172946000
160,2015-08-20,206.50999450683594,208.2899932861328,203.89999389648438,203.97000122070312,183.144287109375,194327900
161,2015-08-21,201.72999572753906,203.94000244140625,197.52000427246094,197.8300018310547,177.63121032714844,346588500
162,2015-08-24,187.49000549316406,197.47999572753906,182.39999389648438,189.5,170.15171813964844,507244300
163,2015-08-25,195.42999267578125,195.4499969482422,186.9199981689453,187.27000427246094,168.14938354492188,369833100
164,2015-08-26,192.0800018310547,194.7899932861328,188.3699951171875,194.4600067138672,174.60528564453125,339257000
165,2015-08-27,197.02000427246094,199.4199981689453,195.2100067138672,199.27000427246094,178.9241485595703,274143900
166,2015-08-28,198.5,199.83999633789062,197.9199981689453,199.27999877929688,178.93313598632812,160414400
167,2015-08-31,198.11000061035156,199.1300048828125,197.00999450683594,197.6699981689453,177.48756408691406,163298800
168,2015-09-01,193.1199951171875,194.77000427246094,190.72999572753906,191.77000427246094,172.18994140625,256000400
169,2015-09-02,194.6199951171875,195.4600067138672,192.4199981689453,195.41000366210938,175.45828247070312,160269300
170,2015-09-03,196.25999450683594,198.0500030517578,194.9600067138672,195.5500030517578,175.583984375,152087800
171,2015-09-04,192.85000610351562,193.86000061035156,191.61000061035156,192.58999633789062,172.9262237548828,207081000
172,2015-09-08,195.94000244140625,197.61000061035156,195.1699981689453,197.42999267578125,177.27203369140625,116025700
173,2015-09-09,199.32000732421875,199.47000122070312,194.35000610351562,194.7899932861328,174.90159606933594,149347700
174,2015-09-10,194.55999755859375,197.22000122070312,194.25,195.85000610351562,175.8533172607422,158611100
175,2015-09-11,195.3800048828125,196.82000732421875,194.52999877929688,196.74000549316406,176.65248107910156,119691200
176,2015-09-14,196.9499969482422,197.00999450683594,195.42999267578125,196.00999450683594,175.9970245361328,79452000
177,2015-09-15,196.61000061035156,198.99000549316406,195.9600067138672,198.4600067138672,178.1968536376953,113806200
178,2015-09-16,198.82000732421875,200.41000366210938,198.41000366210938,200.17999267578125,179.74122619628906,99581600
179,2015-09-17,200.02000427246094,202.88999938964844,199.27999877929688,199.72999572753906,179.33717346191406,276046600
180,2015-09-18,195.7100067138672,198.67999267578125,194.9600067138672,195.4499969482422,176.40655517578125,223657500
181,2015-09-21,196.44000244140625,197.67999267578125,195.2100067138672,196.4600067138672,177.31814575195312,105726200
182,2015-09-22,193.8800048828125,194.4600067138672,192.55999755859375,193.91000366210938,175.01661682128906,153890900
183,2015-09-23,194.11000061035156,194.6699981689453,192.91000366210938,193.60000610351562,174.73683166503906,92790600
184,2015-09-24,192.14999389648438,193.4499969482422,190.55999755859375,192.89999389648438,174.10499572753906,159378800
185,2015-09-25,194.63999938964844,195.0,191.80999755859375,192.85000610351562,174.0598907470703,155054800
186,2015-09-28,191.77999877929688,191.91000366210938,187.63999938964844,188.00999450683594,169.6914520263672,178515900
187,2015-09-29,188.27000427246094,189.74000549316406,186.92999267578125,188.1199951171875,169.790771484375,159045600
188,2015-09-30,190.3699951171875,191.8300018310547,189.44000244140625,191.6300048828125,172.95877075195312,163452000
189,2015-10-01,192.0800018310547,192.49000549316406,189.82000732421875,192.1300048828125,173.41006469726562,131079000
190,2015-10-02,189.77000427246094,195.02999877929688,189.1199951171875,195.0,176.00042724609375,211003300
191,2015-10-05,196.4600067138672,198.74000549316406,196.3300018310547,198.47000122070312,179.13230895996094,126320800
192,2015-10-06,198.30999755859375,198.97999572753906,197.0,197.7899932861328,178.51856994628906,110274500
193,2015-10-07,198.89999389648438,199.8300018310547,197.47999572753906,199.41000366210938,179.9807586669922,124307300
194,2015-10-08,198.9499969482422,201.5500030517578,198.58999633789062,201.2100067138672,181.6053466796875,153055200
195,2015-10-09,201.3800048828125,201.89999389648438,200.5800018310547,201.3300018310547,181.71365356445312,107069200
196,2015-10-12,201.4199981689453,201.75999450683594,200.91000366210938,201.52000427246094,181.88514709472656,56395600
197,2015-10-13,200.64999389648438,202.16000366210938,200.0500030517578,200.25,180.73887634277344,88038700
198,2015-10-14,200.17999267578125,200.8699951171875,198.94000244140625,199.2899932861328,179.8723907470703,99106200
199,2015-10-15,200.0800018310547,202.36000061035156,199.63999938964844,202.35000610351562,182.63429260253906,134142200
200,2015-10-16,202.8300018310547,203.2899932861328,201.9199981689453,203.27000427246094,183.4646453857422,114580100
201,2015-10-19,202.5,203.3699951171875,202.1300048828125,203.3699951171875,183.55487060546875,76523900
202,2015-10-20,202.85000610351562,203.83999633789062,202.5500030517578,203.11000061035156,183.32025146484375,78448500
203,2015-10-21,203.61000061035156,203.7899932861328,201.64999389648438,201.85000610351562,182.18299865722656,102038000
204,2015-10-22,202.97999572753906,205.50999450683594,201.85000610351562,205.25999450683594,185.26072692871094,174911700
205,2015-10-23,207.25,207.9499969482422,206.3000030517578,207.50999450683594,187.29151916503906,144442300
206,2015-10-26,207.3000030517578,207.3699951171875,206.55999755859375,207.0,186.83119201660156,69033000
207,2015-10-27,206.1999969482422,207.0,205.7899932861328,206.60000610351562,186.4701690673828,77905800
208,2015-10-28,207.0,208.97999572753906,206.2100067138672,208.9499969482422,188.5911865234375,135906700
209,2015-10-29,208.35000610351562,209.27000427246094,208.2100067138672,208.8300018310547,188.48289489746094,90525500
210,2015-10-30,209.05999755859375,209.44000244140625,207.74000549316406,207.92999267578125,187.67059326171875,131076900
211,2015-11-02,208.32000732421875,210.6199951171875,208.1699981689453,210.38999938964844,189.89089965820312,86270800
212,2015-11-03,209.97000122070312,211.66000366210938,209.6999969482422,211.0,190.44146728515625,95246100
213,2015-11-04,211.35000610351562,211.5,209.72000122070312,210.36000061035156,189.86380004882812,96224500
214,2015-11-05,210.42999267578125,210.97999572753906,209.08999633789062,210.14999389648438,189.6742706298828,78408700
215,2015-11-06,209.74000549316406,210.32000732421875,208.4600067138672,210.0399932861328,189.5749969482422,110471500
216,2015-11-09,209.30999755859375,209.49000549316406,206.9499969482422,208.0800018310547,187.80596923828125,131008700
217,2015-11-10,207.50999450683594,208.60000610351562,207.19000244140625,208.55999755859375,188.2391815185547,75874600
218,2015-11-11,208.8800048828125,208.94000244140625,207.66000366210938,207.74000549316406,187.49911499023438,67846000
219,2015-11-12,206.5,207.05999755859375,204.82000732421875,204.83999633789062,184.88165283203125,121315200
220,2015-11-13,204.35000610351562,204.6699981689453,202.44000244140625,202.5399932861328,182.80575561523438,153577100
221,2015-11-16,202.32000732421875,205.69000244140625,202.17999267578125,205.6199951171875,185.5856475830078,117645200
222,2015-11-17,205.99000549316406,207.0399932861328,204.8800048828125,205.47000122070312,185.45030212402344,121123700
223,2015-11-18,206.0399932861328,208.89999389648438,205.99000549316406,208.72999572753906,188.3926544189453,121342500
224,2015-11-19,208.58999633789062,209.0500030517578,208.1999969482422,208.5500030517578,188.23019409179688,88220500
225,2015-11-20,209.4499969482422,210.1199951171875,208.86000061035156,209.30999755859375,188.91612243652344,94011500
226,2015-11-23,209.3800048828125,209.97999572753906,208.52000427246094,209.07000732421875,188.699462890625,64931200
227,2015-11-24,207.8699951171875,209.8300018310547,207.41000366210938,209.35000610351562,188.95223999023438,98874400
228,2015-11-25,209.5,209.74000549316406,209.00999450683594,209.32000732421875,188.92518615722656,51980100
229,2015-11-27,209.42999267578125,209.8000030517578,208.86000061035156,209.55999755859375,189.1417999267578,37317800
230,2015-11-30,209.75,209.88999938964844,208.55999755859375,208.69000244140625,188.35655212402344,112822700
231,2015-12-01,209.44000244140625,210.82000732421875,209.11000061035156,210.67999267578125,190.1526336669922,97858400
232,2015-12-02,210.6199951171875,211.0,208.22999572753906,208.52999877929688,188.21212768554688,108441300
233,2015-12-03,208.8300018310547,209.14999389648438,204.75,205.61000061035156,185.57662963867188,166224200
234,2015-12-04,205.61000061035156,209.97000122070312,205.61000061035156,209.6199951171875,189.19593811035156,192913900
235,2015-12-07,209.22999572753906,209.72999572753906,207.1999969482422,208.35000610351562,188.04969787597656,102027100
236,2015-12-08,206.49000549316406,208.2899932861328,205.77999877929688,206.9499969482422,186.7860870361328,103372400
237,2015-12-09,206.19000244140625,208.67999267578125,204.17999267578125,205.33999633789062,185.3329315185547,162401500
238,2015-12-10,205.4199981689453,207.42999267578125,205.13999938964844,205.8699951171875,185.81129455566406,116128900
239,2015-12-11,203.35000610351562,204.13999938964844,201.50999450683594,201.8800048828125,182.21005249023438,211173300
240,2015-12-14,202.07000732421875,203.0500030517578,199.9499969482422,202.89999389648438,183.1306610107422,182385200
241,2015-12-15,204.6999969482422,206.11000061035156,202.8699951171875,205.02999877929688,185.05313110351562,154069600
242,2015-12-16,206.3699951171875,208.38999938964844,204.8000030517578,208.02999877929688,187.76084899902344,197017000
243,2015-12-17,208.39999389648438,208.47999572753906,204.83999633789062,204.86000061035156,184.89971923828125,173092500
244,2015-12-18,202.77000427246094,202.92999267578125,199.8300018310547,200.02000427246094,181.605712890625,251393500
245,2015-12-21,201.41000366210938,201.8800048828125,200.08999633789062,201.6699981689453,183.10379028320312,99094300
246,2015-12-22,202.72000122070312,203.85000610351562,201.5500030517578,203.5,184.76535034179688,111026200
247,2015-12-23,204.69000244140625,206.07000732421875,204.5800018310547,206.02000427246094,187.0533905029297,110987200
248,2015-12-24,205.72000122070312,206.3300018310547,205.4199981689453,205.67999267578125,186.74462890625,48539600
249,2015-12-28,204.86000061035156,205.25999450683594,203.94000244140625,205.2100067138672,186.31793212890625,65899900
250,2015-12-29,206.50999450683594,207.7899932861328,206.47000122070312,207.39999389648438,188.3062744140625,92640700
251,2015-12-30,207.11000061035156,207.2100067138672,205.75999450683594,205.92999267578125,186.9716033935547,63317700
252,2015-12-31,205.1300048828125,205.88999938964844,203.8699951171875,203.8699951171875,185.10125732421875,114877900
253,2016-01-04,200.49000549316406,201.02999877929688,198.58999633789062,201.02000427246094,182.5136260986328,222353500
254,2016-01-05,201.39999389648438,201.89999389648438,200.0500030517578,201.36000061035156,182.82232666015625,110845800
255,2016-01-06,198.33999633789062,200.05999755859375,197.60000610351562,198.82000732421875,180.51617431640625,152112600
256,2016-01-07,195.3300018310547,197.44000244140625,193.58999633789062,194.0500030517578,176.18533325195312,213436100
257,2016-01-08,195.19000244140625,195.85000610351562,191.5800018310547,191.9199981689453,174.2514190673828,209817200
258,2016-01-11,193.00999450683594,193.41000366210938,189.82000732421875,192.11000061035156,174.4239501953125,187941300
259,2016-01-12,193.82000732421875,194.5500030517578,191.13999938964844,193.66000366210938,175.83123779296875,172330500
260,2016-01-13,194.4499969482422,194.86000061035156,188.3800048828125,188.8300018310547,171.44589233398438,221168900
261,2016-01-14,189.5500030517578,193.25999450683594,187.66000366210938,191.92999267578125,174.26046752929688,240795600
262,2016-01-15,186.77000427246094,188.75999450683594,185.52000427246094,187.80999755859375,170.51979064941406,324846400
263,2016-01-19,189.9600067138672,190.11000061035156,186.1999969482422,188.05999755859375,170.74676513671875,195244400
264,2016-01-20,185.02999877929688,187.5,181.02000427246094,185.64999389648438,168.5586395263672,286547800
265,2016-01-21,186.2100067138672,188.8699951171875,184.63999938964844,186.69000244140625,169.50291442871094,195772900
266,2016-01-22,189.77999877929688,190.75999450683594,188.8800048828125,190.52000427246094,172.98028564453125,168319600
