date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2020-04-08,0.17600000000000193,0.20000000000000284,0.0,0.04999999999999716,0.25,0.0,0.19000000000001194,0.10000000000000853,0.0,0.11999999999999034,0.0800000000000125,0.034000000000020236,0.07200000000000273,0.0,0.001999999999981128,0.04399999999999693,0.0,0.0,0.055999999999997385,0.2436000000000007,0.08399999999998897,0.10999999999999943,0.22799999999999443,0.28000000000000114,0.0,0.3499999999999943,0.0,0.01799999999998647,0.0799999999999983,0.0799999999999983,0.05200000000000671,0.031999999999996476,0.09799999999999898,0.19000000000001194,0.05200000000000671,0.0,0.0020000000000095497,0.16200000000000614,0.08799999999999386,0.20000000000000284,0.0,0.09799999999999898,0.07019999999999982,0.0,0.20000000000000284,0.0799999999999983,0.19599999999999795,0.0,0.0,0.09399999999999409
2020-04-09,0.1460000000000008,0.5,0.09999999999999432,0.1460000000000008,0.060000000000002274,0.04999999999999716,0.2259999999999991,0.23399999999999466,0.1979999999999933,0.0420000000000158,0.17799999999998306,0.19599999999999795,0.2920000000000158,0.49799999999999045,0.29999999999999716,0.25,0.24200000000000443,0.40439999999999543,0.18000000000000682,0.23799999999998533,0.38599999999998147,0.20420000000000016,0.23799999999999955,0.3733999999999895,0.25799999999998136,0.15000000000000568,0.09999999999999432,0.0,0.6099999999999994,0.16799999999999216,0.38000000000000966,0.09000000000000341,0.3179800000000057,0.20000000000000284,0.14399999999999125,0.16800000000000637,0.2639999999999958,0.14000000000000057,0.2980000000000018,0.20000000000000284,0.22799999999999443,0.2120000000000033,0.02200000000000557,0.0,0.1729999999999876,0.09799999999999898,0.0239999999999867,0.0799999999999983,0.0,0.21999999999999886
2020-04-13,0.09199999999999875,0.6540000000000248,3.999999999848569e-05,0.13859999999998251,0.04599999999999227,0.1039999999999992,0.1599999999999966,0.20199999999998397,0.2709999999999724,0.1460000000000008,0.0,0.20199999999999818,0.1980000000000075,0.16799999999999216,0.3739999999999952,0.387999999999991,0.25799999999998136,0.12399999999999523,0.17100000000000648,0.20000000000000284,0.0,0.35199999999997544,0.519999999999996,0.0,0.2360000000000042,0.0020000000000095497,0.0040000000000048885,0.0,0.17799999999999727,0.04399999999999693,0.20000000000000284,0.20600000000000307,0.10599999999999454,0.11999999999999034,0.1280000000000001,0.07998000000000616,0.20000000000000284,0.020039999999980296,0.1279999999999859,0.0,0.08600000000001273,0.12000000000000455,0.14000000000000057,0.24799999999999045,0.3020000000000067,0.058000000000021146,0.056000000000011596,0.0,0.053999999999987836,0.0
2020-04-14,0.18000000000000682,0.410000000000025,0.12000000000000455,0.19799999999997908,0.08799999999999386,0.09000000000000341,0.23999999999998067,0.09600000000000364,0.06599999999997408,0.03280000000000882,0.018000000000000682,0.06799999999998363,0.15000000000000568,0.18600000000000705,0.2179999999999893,0.09200000000001296,0.09999999999999432,0.09399999999999409,0.2079999999999984,0.103999999999985,0.28600000000000136,0.003999999999990678,0.25569999999999027,0.20000000000001705,0.0,0.14599999999998658,0.1360000000000241,0.19200000000000728,0.3979800000000182,0.27600000000001046,0.13800000000000523,0.6520000000000152,0.19999999999998863,0.23801999999997747,0.09999999999999432,0.02600000000001046,0.17799999999999727,0.01799999999997226,0.0,0.17040000000000077,0.0,0.06200000000001182,0.1980000000000075,0.060000000000002274,0.0,0.21000000000000796,0.2599999999999909,0.19999999999998863,0.39999999999997726,0.19999999999998863
2020-04-15,0.40799999999998704,0.9499999999999886,1.0980000000000132,0.11000000000001364,0.0,0.5720000000000027,0.4159999999999968,0.700000000000017,0.3079999999999927,0.34799999999998477,0.5,0.2599999999999909,0.2259999999999991,0.4159999999999968,0.799919999999986,0.21000000000000796,0.5980000000000132,0.3599999999999852,0.6000000000000227,0.22799999999998022,0.39999999999997726,0.38399999999998613,0.549999999999983,0.23200000000002774,0.28999999999999204,0.42019999999999413,0.37000000000000455,0.21399999999997021,0.38800000000000523,0.6980000000000075,0.5959799999999973,0.3060000000000116,0.5219999999999914,0.5460000000000207,0.5020000000000095,0.42399999999997817,0.4480000000000075,0.4000000000000057,0.4140000000000157,0.21600000000000819,0.2599999999999909,0.3559999999999661,0.3120000000000118,0.29999999999998295,0.4459799999999916,0.2535799999999995,0.5860000000000127,0.3134199999999794,0.2980000000000018,0.49799999999999045
2020-04-16,0.2120000000000175,0.7939999999999827,0.020000000000010232,0.003999999999990678,0.10799999999997567,0.1670000000000016,0.060000000000002274,0.19600000000002638,0.057999999999992724,0.0,0.009999999999990905,0.16799999999997794,0.16200000000000614,0.13999999999998636,0.4000000000000057,0.25,0.2980399999999861,0.10000000000002274,0.1599999999999966,0.19780000000000086,0.07859999999999445,0.1980000000000075,0.4816600000000051,0.20000000000001705,0.6000000000000227,0.54200000000003,0.33199999999999363,0.39799999999999613,0.13999999999998636,0.0,0.18600000000000705,0.39013999999997395,0.23999999999998067,0.013999999999981583,0.3439999999999941,0.13749999999998863,0.19059999999998922,0.4031799999999919,0.0,0.30000000000001137,0.0,0.3580000000000041,0.2739999999999725,0.21999999999999886,0.4000000000000057,0.20351999999999748,0.24743999999998323,0.21800000000001774,0.41800000000000637,0.3259999999999934
2020-04-17,0.35200000000000387,1.9260000000000161,0.24799999999999045,0.42199999999999704,0.3199999999999932,0.07800000000000296,0.1939999999999884,0.2819600000000264,0.14400000000000546,0.11400000000000432,0.11000000000001364,0.0,0.1980000000000075,0.3060000000000116,0.2220000000000084,0.2540000000000191,0.5979999999999848,0.5279999999999916,0.18000000000000682,0.29599999999999227,0.3100000000000023,0.6640000000000157,0.42199999999999704,0.0,0.15317999999999188,0.2760199999999884,0.2720000000000198,0.29999999999998295,0.5980000000000132,0.04399999999998272,0.012000000000000455,0.0006799999999884676,0.21999999999999886,2.0000000006348273e-05,0.09999999999999432,0.0,0.32146000000000186,0.0020000000000095497,0.20600000000001728,0.13000000000002387,0.19999999999998863,0.19997999999998228,0.09999999999999432,0.4439999999999884,0.003999999999990678,0.07800000000000296,0.09999999999999432,0.19999999999998863,0.40399999999999636,0.1640000000000157
2020-04-20,0.09000000000000341,0.29999999999998295,0.10199999999997544,0.0,0.018000000000000682,0.02199999999999136,0.103999999999985,0.10839999999998895,0.2960000000000207,0.09999999999999432,0.15399999999999636,4.0000000012696546e-05,0.10000000000002274,0.16599999999999682,0.16300000000001091,0.009999999999990905,0.004019999999997026,0.14799999999999613,0.1350400000000036,0.0,0.010000000000019327,0.0004000000000132786,0.0,0.07200000000003115,0.0,0.18000000000000682,0.0,0.1999800000000107,0.09997999999998797,0.08200000000002206,0.1633199999999988,0.0,0.013139999999992824,0.0,0.07999999999998408,0.09999999999999432,0.0,0.0,0.09999999999999432,0.09999999999999432,0.2600000000000193,0.4000000000000057,0.006000000000000227,0.05000000000001137,0.06399999999999295,0.09999999999999432,0.03799999999998249,0.0,0.04599999999999227,0.054000000000002046
2020-04-21,0.15799999999998704,1.304000000000002,0.1910000000000025,0.016000000000019554,0.0,0.09999999999999432,0.2259999999999991,0.2880000000000109,0.0,0.3540000000000134,0.4860000000000184,0.15000000000000568,0.11199999999999477,0.20000000000001705,0.03803999999999519,0.15800000000001546,0.2980000000000018,0.06200000000001182,0.19999999999998863,0.18000000000000682,0.6699999999999875,0.40399999999999636,0.20600000000001728,0.3140000000000214,0.2779999999999916,0.1599999999999966,0.17531999999999925,0.23799999999999955,0.21199999999998909,0.0,0.0,0.05200000000002092,0.4960000000000093,0.33799999999999386,0.13908000000000698,0.0,0.06999999999999318,0.0,0.15200000000001523,0.0800000000000125,0.0,0.015560000000022,0.006000000000000227,0.14099999999999113,0.0,0.0,0.08599999999998431,0.1379999999999768,0.0,0.0
2020-04-22,0.18200000000001637,0.0,0.15799999999998704,0.09999999999999432,0.25,0.18999999999999773,0.010000000000019327,0.29995999999999867,0.18200000000001637,0.19799999999997908,0.18799999999998818,0.03999999999999204,0.08997999999999706,0.11200000000002319,0.117999999999995,0.18600000000000705,0.0,0.09999999999999432,0.0,0.28000000000000114,0.19999999999998863,0.020000000000010232,0.33199999999999363,0.36207999999999174,0.23599999999999,0.18799999999998818,0.18999999999999773,0.29999999999998295,0.18000000000000682,0.25200000000000955,0.561460000000011,0.2220000000000084,0.5359999999999729,0.28000000000000114,0.19999999999998863,0.2020000000000266,0.4266600000000267,0.7079999999999984,0.20199999999999818,0.5039999999999907,0.5,0.014000000000010004,0.19999999999998863,0.21600000000000819,0.40399999999999636,0.39999999999997726,0.2880000000000109,0.20400000000000773,0.20199999999999818,0.37588000000002353
2020-04-23,0.117999999999995,1.1380000000000052,0.0,0.10799999999997567,0.0,0.0,0.10600000000002296,0.0,0.09999999999999432,0.20000000000001705,0.1839999999999975,0.0,0.2560000000000002,0.37999999999999545,0.21999999999999886,0.020000000000010232,0.20738000000000056,0.19997999999998228,0.19999999999998863,0.14000000000001478,0.14799999999999613,0.1799999999999784,0.2900199999999984,0.0,0.0,0.04200000000000159,0.002020000000015898,0.0,0.09999999999999432,0.19799999999997908,0.04999999999998295,0.35318000000000893,0.05200000000002092,0.30000000000001137,0.0,0.4000000000000057,0.578000000000003,0.09999999999999432,0.2259999999999991,0.2699399999999912,0.2879999999999825,0.10800000000000409,0.1259600000000205,0.29999999999998295,0.19999999999998863,0.5900000000000034,0.410000000000025,0.2039999999999793,0.3599999999999852,0.132000000000005
