date,Mean Vol Before Open,Mean Vol After Open,score,percentile,Percentile Class
2019-04-18,0.03954387096774226,0.04905528205128203,1.2405280730179062,0.0625,0
2019-04-22,0.021433599999999723,0.062251120204603654,2.9043707172199005,0.5584677419354839,5
2019-04-23,0.04650113333333335,0.07157451662404112,1.539199402108646,0.1350806451612903,1
2019-04-24,0.0144120000000006,0.06191397442455268,4.296001555963787,0.8004032258064516,8
2019-04-25,0.0522322033898315,0.11067140664961693,2.118834731585578,0.3185483870967742,3
2019-04-26,0.04125054545454483,0.0952141687979542,2.308191752346001,0.37701612903225806,3
2019-04-29,0.045024758620689324,0.08822455242966798,1.9594675270314035,0.26814516129032256,2
2019-04-30,0.005624342857142323,0.07088546666666701,12.603333130136248,0.9919354838709677,9
2019-05-01,0.018983333333332655,0.07830885933503896,4.125137453996932,0.7721774193548387,7
2019-05-02,0.10927639344262312,0.09494678260869602,0.8688681939210317,0.012096774193548387,0
2019-05-03,0.0861220000000009,0.0924459846547317,1.0734305363871104,0.03024193548387097,0
2019-05-06,0.031958285714285974,0.07276372378516617,2.276834384537697,0.3649193548387097,3
2019-05-07,0.06249003773584895,0.07832110485933551,1.2533374550101235,0.06653225806451613,0
2019-05-08,0.029959600000000135,0.06774614358974372,2.2612499362389156,0.36088709677419356,3
2019-05-09,0.017292820512820127,0.06818116624040972,3.9427441110525168,0.7520161290322581,7
2019-05-10,0.015580545454545102,0.06972941176470651,4.4754153163723345,0.8225806451612904,8
2019-05-13,0.039923127272727656,0.08476772378516607,2.123273640516451,0.32056451612903225,3
2019-05-14,0.013712599999998965,0.06817268542199514,4.971536063328639,0.8487903225806451,8
2019-05-15,0.017225641025641034,0.07204126153846166,4.182210777016974,0.782258064516129,7
2019-05-16,0.022086857142856794,0.06010707928388758,2.7213957556350237,0.5020161290322581,5
2019-05-17,0.041919642857142544,0.07379913043478278,1.7604904384868443,0.18951612903225806,1
2019-05-20,0.03646866666666689,0.1052740153452688,2.8866976768715102,0.5483870967741935,5
2019-05-21,0.05404637288135596,0.1000408695652175,1.8510191199107826,0.2318548387096774,2
2019-05-22,0.034954456140350906,0.09010015345268542,2.5776442663250347,0.4576612903225806,4
2019-05-23,0.2227504918032795,0.12208895140664949,0.5480973371518815,0.004032258064516129,0
2019-05-24,0.028374142857143552,0.06836158567774955,2.4092916576170214,0.4092741935483871,4
2019-05-28,0.01650098113207539,0.06426015345268532,3.8943231883208074,0.7439516129032258,7
2019-05-29,0.03304257777777809,0.07975089514066522,2.4135797054641293,0.4112903225806452,4
2019-05-30,0.016510769230769377,0.05334192327365724,3.2307351964104454,0.6270161290322581,6
2019-05-31,0.014005039999999693,0.05533454731457841,3.951045289023068,0.7540322580645161,7
2019-06-03,0.021102782608696045,0.07344219948849104,3.4802140006989855,0.6774193548387096,6
2019-06-04,0.020137583333333025,0.07322126854219949,3.6360504301923324,0.717741935483871,7
2019-06-05,0.03866426666666636,0.07675204092071602,1.9850897880053755,0.2762096774193548,2
2019-06-06,0.05174688524590128,0.09549784143222505,1.8454799932096233,0.22983870967741934,2
2019-06-07,0.04261069230769214,0.07219695140664935,1.694338850101627,0.1693548387096774,1
2019-06-10,0.050132214285713524,0.07185385166240434,1.4332870128754907,0.10483870967741936,1
2019-06-11,0.036213214285714314,0.07520438874680337,2.0767112290407925,0.3004032258064516,3
2019-06-12,0.040786206896551665,0.09962830690537139,2.4426960604123895,0.4213709677419355,4
2019-06-13,0.013932666666666198,0.07107612276214798,5.101401222222382,0.8608870967741935,8
2019-06-14,0.01183414634146426,0.06586792838874683,5.565921401357023,0.8850806451612904,8
2019-06-17,0.012349945945946322,0.07958534015345287,6.444185302655152,0.9254032258064516,9
2019-06-18,0.023959471698113133,0.09516645524296653,3.971976362503065,0.7560483870967742,7
2019-06-19,0.011115172413792309,0.06828865641025697,6.143733436426114,0.9173387096774194,9
2019-06-20,0.038564200000000756,0.08362260869565209,2.168399932985786,0.3346774193548387,3
2019-06-21,0.041769454545454825,0.0645429156010232,1.5452180619401095,0.13709677419354838,1
2019-06-24,0.02394933333333359,0.05414066666666674,2.260633559737202,0.3588709677419355,3
2019-06-25,0.013399285714286077,0.05755579487179516,4.2954375404078595,0.7983870967741935,7
2019-06-26,0.01474000000000029,0.07223100767263453,4.900339733557199,0.8467741935483871,8
2019-06-27,0.016132210526316387,0.055828736572890524,3.46069972753067,0.6733870967741935,6
2019-06-28,0.015491400000000332,0.05130326153846162,3.311725314591355,0.6471774193548387,6
2019-07-01,0.01777809523809542,0.06473024040920779,3.641011004964241,0.719758064516129,7
2019-07-02,0.014459512195121732,0.06265703324808226,4.333274345812381,0.8024193548387096,8
2019-07-03,0.051035081967213826,0.10724166037735841,2.1013321864801364,0.3084677419354839,3
2019-07-05,0.020781499999999408,0.05628535038363195,2.708435405703802,0.49798387096774194,4
2019-07-08,0.01197290322580656,0.04896715089514086,4.089831010209487,0.7661290322580645,7
2019-07-09,0.008683000000001115,0.04371888491048632,5.034997686338904,0.8568548387096774,8
2019-07-10,0.024412692307692815,0.05359293094629164,2.1952896579704024,0.34274193548387094,3
2019-07-11,0.007286428571428767,0.059022925831202395,8.10039174234694,0.9556451612903226,9
2019-07-12,0.00941200000000132,0.04706584615384578,5.000621138316954,0.8528225806451613,8
2019-07-15,0.01823295652173872,0.06023815856777515,3.303806406599754,0.6451612903225806,6
2019-07-16,0.018842559999999925,0.05855384143222529,3.107531112132615,0.6048387096774194,6
2019-07-17,0.023675555555555797,0.055388994871795105,2.339501379041444,0.38306451612903225,3
2019-07-18,0.009619428571428645,0.04622321227621498,4.8051931497787574,0.8407258064516129,8
2019-07-19,0.005109090909090585,0.04828226086956543,9.450264583011625,0.9717741935483871,9
2019-07-22,0.020965714285713945,0.054727179487179645,2.610317909582064,0.4717741935483871,4
2019-07-23,0.0041800000000008445,0.046540912820513224,11.13418966997699,0.9899193548387096,9
2019-07-24,0.012336923076922744,0.05051121227621518,4.094312006427329,0.7681451612903226,7
2019-07-25,0.06951533333333387,0.07754620971866985,1.1155266903033756,0.038306451612903226,0
2019-07-26,0.06144810810810717,0.053713452685422394,0.8741270372543121,0.016129032258064516,0
2019-07-29,0.03400107692307751,0.06410659846547295,1.8854284707071134,0.2399193548387097,2
2019-07-30,0.010243874999999436,0.058002240409207866,5.662138634960995,0.8911290322580645,8
2019-07-31,0.01764307692307587,0.07784718974359009,4.41233635623793,0.8145161290322581,8
2019-08-01,0.015649272727272616,0.08207806649616375,5.244848621822726,0.8729838709677419,8
2019-08-02,0.056616900000000595,0.07114204603580586,1.2565514190251517,0.07258064516129033,0
2019-08-05,0.013033142857143786,0.0672365524296674,5.158890159238406,0.8669354838709677,8
2019-08-06,0.022868124999999836,0.06274880818414315,2.7439419796832314,0.5080645161290323,5
2019-08-07,0.0271633333333339,0.06041489514066525,2.2241340707079638,0.3487903225806452,3
2019-08-08,0.014853076923077264,0.051858874680307095,3.4914566826038467,0.6814516129032258,6
2019-08-09,0.0008749999999992929,0.05324482051282066,60.85122344327279,1.0,9
2019-08-12,0.005459166666666646,0.05627959079283894,10.309190803145624,0.9798387096774194,9
2019-08-13,0.011687200000000418,0.061794580976863835,5.287372593680405,0.8770161290322581,8
2019-08-14,0.00455846153846108,0.073632953846154,16.15302733715994,0.9979838709677419,9
2019-08-15,0.02021463414634115,0.08369722051282094,4.140427173052259,0.7762096774193549,7
2019-08-16,0.028976470588234594,0.05028010230179024,1.7352045049339315,0.17943548387096775,1
2019-08-19,0.005643870967742216,0.04616794871794918,8.18019210251688,0.9576612903225806,9
2019-08-20,0.01372909090909069,0.05029887179487163,3.6636709690345435,0.7237903225806451,7
2019-08-21,0.023003414634145847,0.0585237442455241,2.5441329114092706,0.4475806451612903,4
2019-08-22,0.09212196721311486,0.05506924808184142,0.5977862799482373,0.006048387096774193,0
2019-08-23,0.020550416666667962,0.07638404092071642,3.7169095965148284,0.7258064516129032,7
2019-08-26,0.01718051282051279,0.04856981074168821,2.82702916083494,0.5282258064516129,5
2019-08-27,0.005558518518519144,0.05503881329923302,9.901705484269218,0.9758064516129032,9
2019-08-28,0.015647058823527883,0.043739722365038855,2.795395790247117,0.5181451612903226,5
2019-08-29,0.013653793103448058,0.04529989743589773,3.3177518578670955,0.6512096774193549,6
2019-08-30,0.04019333333333418,0.05625698209718734,1.399659531361407,0.0967741935483871,0
2019-09-03,0.026833828571427805,0.0554091560102302,2.064899381120326,0.29435483870967744,2
2019-09-04,0.01881751724137898,0.04944464450127883,2.6275859810321838,0.47580645161290325,4
2019-09-05,0.012760266666666666,0.05619372307692305,4.403804759325019,0.8084677419354839,8
2019-09-06,0.04615307692307613,0.042210005115089745,0.9145653535828532,0.020161290322580645,0
2019-09-09,0.011372727272726478,0.0472979076923076,4.158888765910631,0.7782258064516129,7
2019-09-10,0.008886956521739243,0.05290218925831222,5.952790376424489,0.9092741935483871,9
2019-09-11,0.008671999999999685,0.06071800511508958,7.001614980983831,0.9395161290322581,9
2019-09-12,0.008186666666666016,0.07220031794871815,8.819257078427185,0.9657258064516129,9
2019-09-13,0.013261666666668212,0.04461992820512861,3.3645792287387266,0.6612903225806451,6
2019-09-16,0.022560000000000188,0.0463670792838877,2.0552783370517425,0.2903225806451613,2
2019-09-17,0.00789473684210519,0.03827263753213378,4.84786742073699,0.842741935483871,8
2019-09-18,0.011885714285713991,0.04669866666666692,3.928974358974478,0.7459677419354839,7
2019-09-19,0.012787058823529325,0.04094651282051275,3.2021838161225573,0.625,6
2019-09-20,0.003657142857141337,0.053480378516624294,14.623541000645535,0.9959677419354839,9
2019-09-23,0.01778823529411849,0.04627818925831221,2.6016177823785394,0.46774193548387094,4
2019-09-24,0.00892230769230742,0.0930214117647061,10.425712155713564,0.9838709677419355,9
2019-09-25,0.01781560975609746,0.07572319181585674,4.250384514060216,0.7903225806451613,7
2019-09-26,0.022026000000000177,0.08883734015345301,4.033294295534927,0.7600806451612904,7
2019-09-27,0.010524137931033965,0.087622199488491,8.325831537242346,0.9616935483870968,9
2019-09-30,0.019092799999999494,0.062332769230769365,3.2647264534678526,0.6391129032258065,6
2019-10-01,0.007977777777778132,0.06302410256410301,7.899957145917854,0.9516129032258065,9
2019-10-02,0.01588000000000052,0.06435136246786631,4.052352800243338,0.7620967741935484,7
2019-10-03,0.06604135849056607,0.08976797953964209,1.3592691245511757,0.09274193548387097,0
2019-10-04,0.013404484848484713,0.0635742710997443,4.742761233896351,0.8366935483870968,8
2019-10-07,0.014791851851851457,0.0651233350383631,4.402649221382769,0.8064516129032258,8
2019-10-08,0.018850000000000595,0.0729300767263428,3.8689695876042705,0.7399193548387096,7
2019-10-09,0.012908421052632051,0.057591283887467974,4.461528149155392,0.8205645161290323,8
2019-10-10,0.00772727272727216,0.058569189743590044,7.579542202112209,0.9475806451612904,9
2019-10-11,0.007716521739130492,0.05918107692307721,7.6693980686881105,0.9495967741935484,9
2019-10-14,0.006534666666667685,0.06315959079283896,9.665311792414169,0.9737903225806451,9
2019-10-15,0.016652499999999768,0.05558703836317133,3.338059652494947,0.657258064516129,6
2019-10-16,0.009710370370370607,0.05436032736572888,5.5981723963484775,0.8870967741935484,8
2019-10-17,0.006595000000000281,0.046413708439897845,7.0377116663981605,0.9435483870967742,9
2019-10-18,0.014588235294117754,0.054769636828644955,3.754370266479667,0.7318548387096774,7
2019-10-21,0.025156249999999502,0.05511030769230795,2.190720305781229,0.3387096774193548,3
2019-10-22,0.014333333333332927,0.05147005128205137,3.5909338103757786,0.7056451612903226,7
2019-10-23,0.022785714285714517,0.05135890537084397,2.2539958469962644,0.3548387096774194,3
2019-10-24,0.12937049180327836,0.14584592327365828,1.1273507678662347,0.04233870967741935,0
2019-10-25,0.021593750000001008,0.14442015345268647,6.688053416043055,0.9334677419354839,9
2019-10-28,0.03726522448979415,0.15921145780051282,4.272386923205472,0.7923387096774194,7
2019-10-29,0.07727431111111185,0.11292751918158626,1.4613850004978894,0.11290322580645161,1
2019-10-30,0.028968000000000004,0.08955261381074181,3.091432401641183,0.6008064516129032,6
2019-10-31,0.012084000000000192,0.0713811867007673,5.907082646538081,0.907258064516129,9
2019-11-01,0.018156842105262652,0.06480012307692362,3.568909323617552,0.6975806451612904,6
2019-11-04,0.008354615384615181,0.08562124102564166,10.248376147070884,0.9778225806451613,9
2019-11-05,0.012284387096773597,0.0748737595907936,6.095034208947929,0.9133064516129032,9
2019-11-06,0.008440148148148792,0.07523706393861937,8.914187596946553,0.967741935483871,9
2019-11-07,0.020473953488371485,0.10300956521739175,5.031249351811692,0.8548387096774194,8
2019-11-08,0.011262352941175923,0.06556895140664962,5.821958497404667,0.9012096774193549,9
2019-11-11,0.05162603773584919,0.09835010741688223,1.9050485322949313,0.24798387096774194,2
2019-11-12,0.01828149999999987,0.07684878772378495,4.203636885582993,0.7862903225806451,7
2019-11-13,0.039870877192982775,0.09543603069053841,2.393627565017181,0.40524193548387094,4
2019-11-14,0.019933529411765044,0.09160033759590885,4.595289459469484,0.8286290322580645,8
2019-11-15,0.021476551724138183,0.06553896675191813,3.0516522202331386,0.594758064516129,5
2019-11-18,0.010317948717949233,0.06494991304347898,6.2948474371161875,0.9193548387096774,9
2019-11-19,0.02839999999999862,0.08168123076923144,2.8760996749730774,0.5463709677419355,5
2019-11-20,0.03095560000000142,0.08962157544757036,2.895165186511205,0.5564516129032258,5
2019-11-21,0.01851345454545433,0.0794340767263434,4.2906134309680795,0.7963709677419355,7
2019-11-22,0.12214439344262427,0.10297012787723955,0.8430196833030116,0.010080645161290322,0
2019-11-25,0.08086754098360682,0.10282450127877266,1.2715175956644567,0.07862903225806452,0
2019-11-26,0.012815199999999529,0.06662190281330052,5.198662745279275,0.8709677419354839,8
2019-11-27,0.006447314285714469,0.05948869565217479,9.226895574795522,0.969758064516129,9
2019-11-29,0.02231466666666759,0.05553241509433887,2.4886060779608288,0.4274193548387097,4
2019-12-02,0.010957217391304489,0.07518535384615363,6.861719646615736,0.9375,9
2019-12-03,0.03109200000000067,0.06748735549872117,2.1705697767502805,0.33669354838709675,3
2019-12-04,0.01179866666666669,0.05200797953964208,4.407953967084584,0.8125,8
2019-12-05,0.016894117647057227,0.05388241432225076,3.189418675063891,0.6209677419354839,6
2019-12-06,0.03974166037735868,0.05620439897698269,1.414243855020286,0.10080645161290322,1
2019-12-09,0.012984190476189875,0.06657678772378556,5.1275270372744925,0.8629032258064516,8
2019-12-10,0.017360279069768513,0.0712239386189271,4.102695488516523,0.7701612903225806,7
2019-12-11,0.023741106382978425,0.059228040920716554,2.494746452220149,0.4314516129032258,4
2019-12-12,0.027321000000000456,0.07264387723785223,2.6589025744976764,0.48185483870967744,4
2019-12-13,0.02588444444444444,0.07286299744245582,2.814933795424547,0.5241935483870968,5
2019-12-16,0.009120540540539736,0.11960252685421983,13.113534918528194,0.9939516129032258,9
2019-12-17,0.039902363636363965,0.09208252685422018,2.3076960476171693,0.375,3
2019-12-18,0.028233513513514018,0.10058964705882438,3.5627746794842583,0.6955645161290323,6
2019-12-19,0.03854103703703696,0.11345150895140801,2.9436548072742306,0.5665322580645161,5
2019-12-20,0.0605503333333335,0.11151216368286444,1.8416440925103215,0.22782258064516128,2
2019-12-23,0.038812068965516165,0.10056946291560147,2.591190462043022,0.4637096774193548,4
2019-12-24,0.05031285714285654,0.1256136792452828,2.4966516786876123,0.43548387096774194,4
2019-12-26,0.045990526315789114,0.08142696675191795,1.7705160883093236,0.1975806451612903,1
2019-12-27,0.047848153846154706,0.09336724296675271,1.9513238330355378,0.2620967741935484,2
2019-12-30,0.04131749019608023,0.12477142710997441,3.0198210616822854,0.5866935483870968,5
2019-12-31,0.06262970370370473,0.1029776982097179,1.6442309658192822,0.15524193548387097,1
2020-01-02,0.04582071428571211,0.0933874680306906,2.0381058978779567,0.2842741935483871,2
2020-01-03,0.14441934426229344,0.1476602557544757,1.0224409791412439,0.02620967741935484,0
2020-01-06,0.0277031724137948,0.09330984143222493,3.3682005814525877,0.6633064516129032,6
2020-01-07,0.06117823728813538,0.12858913554987172,2.1018770930624653,0.31048387096774194,3
2020-01-08,0.07013464406779535,0.21522746803069,3.0687753661748296,0.5987903225806451,5
2020-01-09,0.13976006557377063,0.24399216368286403,1.7457931397010955,0.1814516129032258,1
2020-01-10,0.06845146666666815,0.15470931969309476,2.2601315534474753,0.35685483870967744,3
2020-01-13,0.08998338983050866,0.18511476214833725,2.0572103640129207,0.2923387096774194,2
2020-01-14,0.18980799999999837,0.30232953452685357,1.592817660619448,0.14717741935483872,1
2020-01-15,0.10087879999999957,0.2005035294117648,1.9875685417725593,0.2782258064516129,2
2020-01-16,0.1496705573770487,0.19601794373401518,1.3096626829564653,0.08669354838709678,0
2020-01-17,0.06650533333333279,0.14164998465473097,2.1299041378345414,0.3245967741935484,3
2020-01-21,0.13560806666666794,0.1695039386189252,1.2499546876925485,0.06451612903225806,0
2020-01-22,0.13011999999999918,0.31175302301790286,2.395888587595334,0.40725806451612906,4
2020-01-23,0.19497299999999942,0.26044840920716184,1.3358178271204864,0.08870967741935484,0
2020-01-24,0.07266749999999934,0.20243324808184068,2.785746696691678,0.5161290322580645,5
2020-01-27,0.10044630508474352,0.21419365728900336,2.1324194763390714,0.32661290322580644,3
2020-01-28,0.05184290196078352,0.1850556010230171,3.5695455698641663,0.6995967741935484,6
2020-01-29,0.05978883018867942,0.17286204603580493,2.891209704058319,0.5504032258064516,5
2020-01-30,0.27119921311475387,0.30826864450128033,1.136687090499931,0.046370967741935484,0
2020-01-31,0.09564339130434496,0.22455506905370923,2.34783675057231,0.3850806451612903,3
2020-02-03,0.2166482622950852,0.715664092071612,3.303345637256225,0.6431451612903226,6
2020-02-04,0.725684262295082,1.1056077442455263,1.5235382682116891,0.125,1
2020-02-05,0.7044462295081977,1.264251867007674,1.7946747587680314,0.2056451612903226,2
2020-02-06,0.3678580327868863,0.8571841023017907,2.3302035728505865,0.3810483870967742,3
2020-02-07,0.2632073469387728,0.4771272531969307,1.8127429144594505,0.21370967741935484,2
2020-02-10,0.34653114754098147,0.585605933503835,1.689908505077686,0.16733870967741934,1
2020-02-11,0.12376040000000227,0.33894326342710895,2.7387053001372226,0.5060483870967742,5
2020-02-12,0.05520888888888862,0.26356172890025575,4.7739002578133825,0.8387096774193549,8
2020-02-13,0.2790603333333349,0.5115584040920717,1.8331462518573718,0.2217741935483871,2
2020-02-14,0.2740088524590169,0.3183015140664962,1.1616468271371052,0.05040322580645161,0
2020-02-18,0.30349796610169455,0.3367767263427115,1.109650686192296,0.03225806451612903,0
2020-02-19,0.2610252459016386,0.47298991304347604,1.8120466141490064,0.21169354838709678,2
2020-02-20,0.1320018867924525,0.478008030690537,3.6212211984675067,0.7137096774193549,7
2020-02-21,0.14976131147540764,0.38609732992327206,2.5780845942089208,0.4596774193548387,4
2020-02-24,0.35260918032787086,0.4477760613810726,1.2698933730673478,0.07661290322580645,0
2020-02-25,0.10528333333333477,0.6080657698209723,5.775517839046674,0.8971774193548387,8
2020-02-26,0.22266868965517114,0.4691518158567769,2.106950090663012,0.3165322580645161,3
2020-02-27,0.26800124590163965,0.7499082455242966,2.798152086947849,0.5201612903225806,5
2020-02-28,0.3338300983606534,0.7495815447570338,2.2453983281855647,0.3528225806451613,3
2020-03-02,0.4845702295081967,0.5968615754475697,1.2317338934613058,0.056451612903225805,0
2020-03-03,0.43914032786884893,0.8457628439897702,1.9259512058349622,0.25806451612903225,2
2020-03-04,0.20399333333333133,0.5400588951406646,2.6474340426517364,0.4778225806451613,4
2020-03-05,0.18156610169491408,0.4433887468030682,2.44202382858941,0.41935483870967744,4
2020-03-06,0.27735254237287843,0.39983892583120306,1.4416270440876342,0.11088709677419355,1
2020-03-09,0.21645540983606645,0.5577579946949611,2.5767801096649965,0.45564516129032256,4
2020-03-10,0.20408711864406962,0.48316866496163574,2.3674628177013353,0.3911290322580645,3
2020-03-11,0.19851999999999898,0.46972968797953935,2.3661580091655336,0.38911290322580644,3
2020-03-12,0.35841999999999963,0.6327096551724135,1.7652744131812237,0.19153225806451613,1
2020-03-13,0.22411171929824747,0.6441104143222511,2.8740594929133096,0.5423387096774194,5
2020-03-16,0.2096519999999993,0.6290405941644566,3.0004034980084073,0.5826612903225806,5
2020-03-17,0.14101899999999973,0.7040034884910494,4.99225982662656,0.8508064516129032,8
2020-03-18,0.2032321311475417,0.540182546419099,2.657958381723308,0.4798387096774194,4
2020-03-19,0.2734572881355921,0.6823819846547325,2.495387814700984,0.4334677419354839,4
2020-03-20,0.36214262295081917,0.665196797953964,1.8368365273708782,0.22379032258064516,2
2020-03-23,0.24879337704918073,0.5658814936061384,2.2745038486063742,0.3629032258064516,3
2020-03-24,0.18188708771929935,0.5162113350383634,2.8380867576208386,0.532258064516129,5
2020-03-25,0.3854285901639328,0.5679451662404087,1.4735418719167843,0.11491935483870967,1
2020-03-26,0.3587003278688526,0.4514338618925833,1.258526482467102,0.07459677419354839,0
2020-03-27,0.14176965517241438,0.35051379028132973,2.4724175977930494,0.42338709677419356,4
2020-03-30,0.16321098039215726,0.3113587212276218,1.9077069476545063,0.2540322580645161,2
2020-03-31,0.11439999999999889,0.4004593657289015,3.5005189311967255,0.6834677419354839,6
2020-04-01,0.10307214285714228,0.298147457800511,2.892609482406343,0.5544354838709677,5
2020-04-02,0.2350629508196733,0.37357172378516534,1.5892411904237005,0.14516129032258066,1
2020-04-03,0.28011672131147347,0.39580076726342683,1.4129851492275587,0.09879032258064516,0
2020-04-06,0.13611565517241478,0.2590511508951399,1.9031694081551853,0.2439516129032258,2
2020-04-07,0.11433271428571347,0.36484518670076727,3.191083050727125,0.6229838709677419,6
2020-04-08,0.0966078431372552,0.2752582301790281,2.849232745916458,0.5342741935483871,5
2020-04-09,0.21156966666666524,0.2601349769820971,1.2295476051959189,0.05443548387096774,0
2020-04-13,0.14492333333333104,0.3633064961636825,2.5068875232676233,0.4375,4
2020-04-14,0.1809257241379293,0.5113218107416874,2.8261421264334947,0.5262096774193549,5
2020-04-15,0.43258144262294945,0.4813546803069052,1.1127492603201379,0.036290322580645164,0
2020-04-16,0.25765896551724005,0.43670647570332494,1.6949011451111518,0.17137096774193547,1
2020-04-17,0.2483155333333345,0.30757853708439886,1.238660074766691,0.06048387096774194,0
2020-04-20,0.0838783272727281,0.38392485933503995,4.5771639923948255,0.8266129032258065,8
2020-04-21,0.17349433962264352,0.5751534117647072,3.315113409553803,0.6491935483870968,6
2020-04-22,0.23654103448275904,0.36628801025640917,1.5485178335224838,0.13911290322580644,1
2020-04-23,0.1845421428571417,0.3521908746803066,1.9084577063405272,0.2560483870967742,2
2020-04-24,0.06356217391304426,0.2975403273657296,4.681091112031148,0.8306451612903226,8
2020-04-27,0.07327829787233928,0.4293478567774943,5.859140690269259,0.905241935483871,9
2020-04-28,0.16855333333333425,0.4075749565217382,2.418077106287244,0.41330645161290325,4
