open,high,low,close,volume,diff,Volatility
335.8,335.8,335.7,335.7,5050,0.10000000000002274,0.2464080000000081
335.68800000000005,335.68800000000005,335.68800000000005,335.68800000000005,3140,0.0,0.09840000000000373
335.7,335.8,335.68199999999996,335.7,15090,0.11800000000005184,0.061200000000008005
335.58,335.58,335.58,335.58,3950,0.0,0.0512000000000171
335.58,335.8,335.58,335.8,10095,0.22000000000002728,0.08760000000002037
332.6,332.996,332.6,332.996,11475,0.39599999999995816,0.14680000000000745
332.978,333.042,332.6,333.0,50890,0.44199999999995043,0.23519999999999755
331.92,332.6,331.82,332.6,15175,0.7800000000000296,0.3675999999999931
331.986,332.26199999999994,331.82,332.26199999999994,15705,0.44199999999995043,0.4559999999999832
332.0,332.2,332.0,332.0,25070,0.19999999999998863,0.4519999999999754
333.0,333.0,332.246,332.246,33100,0.7540000000000191,0.5235999999999876
332.86800000000005,333.0,332.86800000000005,333.0,10615,0.13199999999994816,0.4615999999999872
332.8,332.84,332.71,332.84,13715,0.12999999999999545,0.33159999999998035
332.89599999999996,332.89599999999996,332.6,332.6,16575,0.2959999999999354,0.30239999999997735
332.95599999999996,333.0,332.6,332.7,21790,0.39999999999997726,0.34239999999997506
332.57599999999996,332.796,332.4,332.796,15605,0.396000000000015,0.2707999999999743
332.6,332.6,332.4,332.4,10055,0.20000000000004547,0.2843999999999937
332.2,332.2,332.2,332.2,8320,0.0,0.25839999999999463
332.2,332.50199999999995,332.2,332.202,23135,0.3019999999999641,0.2596000000000004
332.102,332.162,332.102,332.162,5700,0.060000000000002274,0.19160000000000538
332.0,332.148,332.0,332.148,9090,0.14800000000002456,0.1420000000000073
331.884,332.0,331.86800000000005,331.9,16205,0.13199999999994816,0.1283999999999878
332.4,332.4,332.04,332.04,11720,0.3599999999999568,0.20039999999997918
331.798,332.276,331.798,332.276,33575,0.47800000000000864,0.2355999999999881
332.10400000000004,332.10400000000004,331.8,331.8,18045,0.30400000000003047,0.2843999999999937
332.7,332.7,332.3,332.3,18330,0.39999999999997726,0.3347999999999843
332.99800000000005,332.99800000000005,332.6,332.712,25480,0.39800000000002456,0.38799999999999957
332.0,333.0,332.0,333.0,38695,1.0,0.5160000000000082
332.29,332.292,332.0,332.0,39080,0.29199999999997317,0.4788000000000011
331.4,332.2,331.39599999999996,332.2,23310,0.8040000000000305,0.5788000000000011
332.44599999999997,332.44599999999997,331.4,331.406,43785,1.0459999999999923,0.7080000000000041
332.8,333.0,332.4,332.5,38810,0.6000000000000227,0.7484000000000037
333.3,333.4,333.04,333.04,14160,0.3599999999999568,0.6203999999999951
333.398,333.598,333.25800000000004,333.25800000000004,22395,0.339999999999975,0.6299999999999955
332.842,333.2,332.842,333.2,32085,0.3580000000000041,0.5407999999999902
332.8,332.8,332.8,332.8,6065,0.0,0.33159999999999173
332.8,333.11400000000003,332.8,333.11400000000003,14440,0.3140000000000214,0.27439999999999143
333.2,333.2,333.2,333.2,5995,0.0,0.20240000000000008
333.0,333.22558,333.0,333.22558,9840,0.22557999999997946,0.17951600000000098
333.2,333.2,333.0,333.0,5380,0.19999999999998863,0.14791599999999788
332.67800000000005,333.154,332.67800000000005,333.154,20080,0.47599999999994225,0.24311599999998634
333.004,333.004,332.8,332.8,7280,0.20400000000000773,0.2211159999999836
332.94,333.12728,332.61392,333.0,11895,0.5133599999999774,0.3237879999999791
332.7,332.7,332.50199999999995,332.50199999999995,12030,0.19800000000003593,0.3182719999999904
332.74,332.74,332.404,332.47,36845,0.33600000000001273,0.3454719999999952
332.798,333.06,332.798,332.8,12625,0.26200000000000045,0.3026720000000068
333.0,333.0,332.8,332.8,13505,0.19999999999998863,0.301872000000003
332.8,332.94800000000004,332.63599999999997,332.94800000000004,13710,0.31200000000006867,0.26160000000002126
333.032,333.032,333.0,333.0,11310,0.031999999999982265,0.22840000000001054
333.4,333.4,333.20198,333.20198,10610,0.19801999999998543,0.2008040000000051
333.348,333.54,333.348,333.54,10215,0.19200000000000728,0.18680400000000646
333.366,333.4,333.2,333.356,12830,0.19999999999998863,0.18680400000000646
332.8,333.2,332.6,333.2,23030,0.5999999999999659,0.2444039999999859
333.4,333.4,332.832,332.832,44500,0.5679999999999836,0.35160399999998615
333.784,333.8,333.30402000000004,333.39599999999996,31655,0.49597999999997455,0.411195999999984
334.02,334.2,334.0,334.004,27410,0.19999999999998863,0.4127959999999803
334.01199999999994,334.01199999999994,333.8,333.8,14735,0.21199999999993224,0.415195999999969
334.0,334.35,334.0,334.35,17525,0.35000000000002274,0.36519599999998037
333.95,333.95,333.95,333.95,4625,0.0,0.2515959999999836
334.00199999999995,334.00199999999995,333.986,334.0,9440,0.01599999999996271,0.15559999999998125
334.19800000000004,334.49800000000005,334.116,334.2,29720,0.38200000000006185,0.1919999999999959
333.522,334.0,333.522,334.0,17085,0.47800000000000864,0.2452000000000112
333.6,333.6,333.6,333.6,6770,0.0,0.17520000000000663
333.454,333.5,333.454,333.5,5545,0.04599999999999227,0.1844000000000051
322.844,323.0,322.004,322.6,38490,0.9959999999999809,0.38040000000000873
322.0,322.858,322.0,322.8,31620,0.8580000000000041,0.4755999999999972
322.022,322.17,321.404,321.8,19720,0.7660000000000196,0.5331999999999993
322.2,322.20599999999996,322.0,322.0,16400,0.20599999999996044,0.5743999999999915
322.686,322.686,322.404,322.404,11805,0.28199999999998226,0.6215999999999895
322.8,322.8,322.6,322.6,14330,0.19999999999998863,0.462399999999991
321.848,322.4,321.714,322.302,23115,0.6859999999999786,0.4279999999999859
321.7,321.7,321.7,321.7,9315,0.0,0.274799999999982
321.6,321.6,321.5,321.5,14265,0.10000000000002274,0.25359999999999444
321.62,321.732,321.62,321.732,9800,0.11200000000002319,0.21960000000000263
321.798,322.0,321.474,321.6,20390,0.5260000000000105,0.284800000000007
321.622,321.622,321.18,321.38,46085,0.4420000000000073,0.23600000000001273
322.0,322.2,321.6,321.702,32630,0.5999999999999659,0.3560000000000059
322.6,322.6,322.2,322.2,26540,0.4000000000000341,0.4160000000000082
323.02402,323.02402,322.8,322.8,20185,0.2240199999999959,0.43840400000000274
322.8,322.82,322.7,322.82,15550,0.12000000000000455,0.3572040000000015
322.788,322.788,322.788,322.788,8190,0.0,0.2688040000000001
322.92,323.002,322.92,323.002,27375,0.08199999999999363,0.16520400000000562
322.55,322.556,322.4,322.556,14770,0.1560000000000059,0.116404
322.402,322.8,322.4,322.52,23805,0.4000000000000341,0.15160000000000765
322.776,322.776,322.4,322.64252,19570,0.3760000000000332,0.20280000000001336
322.3,322.776,322.2,322.776,16820,0.5760000000000218,0.3180000000000177
321.986,322.286,321.85400000000004,322.2,36445,0.4319999999999595,0.3880000000000109
321.908,322.44,321.908,322.17,39810,0.5319999999999823,0.46320000000000616
322.168,322.19798,321.6,321.76063999999997,52190,0.59797999999995,0.5027959999999894
322.798,322.798,322.2,322.2,37325,0.5980000000000132,0.5471959999999854
323.72393999999997,323.72393999999997,322.608,322.608,44410,1.1159399999999664,0.6551839999999742
323.496,323.592,323.10014,323.4,31470,0.4918599999999742,0.6671559999999772
323.2,323.47208,323.1,323.47208,27400,0.37207999999998265,0.6351719999999773
323.2,323.2,322.7,323.09,32995,0.5,0.6155759999999872
322.802,323.558,322.802,323.26,25790,0.7559999999999718,0.647175999999979
323.3,323.3,322.1,322.902,75540,1.1999999999999886,0.6639879999999835
323.61,323.642,323.2235,323.2235,27840,0.41849999999999454,0.6493159999999876
323.68,323.9,323.3,323.9,53935,0.5999999999999659,0.6948999999999842
324.14,324.142,323.8,323.8,15845,0.34199999999998454,0.6632999999999811
323.92478,324.796,323.92478,324.796,31630,0.8712199999999939,0.6863439999999855
324.788,324.788,323.60200000000003,323.60200000000003,32085,1.1859999999999786,0.6835439999999835
324.596,325.2,324.4,324.626,80430,0.8000000000000114,0.7598439999999869
324.33,324.572,324.2,324.572,23095,0.3720000000000141,0.7142439999999965
323.92,324.4,323.822,324.278,45465,0.5779999999999745,0.7614439999999945
323.4,323.86,323.28202000000005,323.86,21490,0.5779799999999682,0.7027959999999893
323.0,323.4,322.9,323.33,29040,0.5,0.5655959999999937
323.33,323.33,323.01,323.01,17425,0.3199999999999932,0.46959599999999
322.8117,323.19024,322.8117,323.0,24930,0.3785400000000436,0.4709039999999959
323.08,323.08,322.72684,322.728,23450,0.3531600000000026,0.42593600000000154
323.4,323.93788,323.2,323.6,19355,0.7378800000000183,0.45791600000001154
323.92,323.92,323.0,323.022,62400,0.9200000000000159,0.5419160000000147
324.0,324.35,324.0,324.0,27200,0.35000000000002274,0.5479160000000206
324.046,324.046,323.6614,324.0,24290,0.3845999999999776,0.5491280000000074
324.106,324.35,323.96992,324.2,17660,0.38008000000002085,0.5545120000000111
324.0,324.2,323.8,323.9,23220,0.39999999999997726,0.48693600000000287
323.432,324.012,323.432,324.012,20790,0.5799999999999841,0.41893599999999653
323.822,323.822,323.432,323.72,39990,0.38999999999998636,0.4269359999999892
325.062,325.062,323.92,324.39599999999996,53395,1.141999999999996,0.5784159999999929
325.01,325.39599999999996,324.584,325.39599999999996,39865,0.811999999999955,0.6647999999999797
324.7,325.482,324.7,325.058,42320,0.7820000000000391,0.7411999999999921
325.01,325.1,324.69599999999997,324.7,46085,0.4040000000000532,0.706000000000006
324.73400000000004,325.10002000000003,324.6,325.10002000000003,52360,0.5000200000000063,0.7280040000000099
324.60200000000003,325.1,324.44,325.1,63550,0.660000000000025,0.6316040000000157
323.654,324.498,323.4,324.498,57610,1.0980000000000132,0.6888040000000274
324.1,324.35400000000004,323.7,323.7,39495,0.6540000000000532,0.6632040000000302
293.56,294.1,293.41200000000003,293.998,75980,0.6879999999999882,0.7200040000000172
291.328,294.14,291.328,293.4,136445,2.812000000000012,1.1824000000000183
291.532,291.532,290.8,291.328,31235,0.7319999999999709,1.1968000000000074
291.992,291.992,291.38,291.38,21985,0.6120000000000232,1.0996000000000095
291.8,292.0,291.798,292.0,22410,0.20199999999999818,1.0091999999999985
291.76599999999996,291.76599999999996,291.76599999999996,291.76599999999996,10230,0.0,0.8716000000000008
291.738,292.0,291.6,291.798,30885,0.39999999999997726,0.3891999999999939
291.6,291.6,291.59,291.6,10825,0.010000000000047748,0.2448000000000093
291.894,291.894,291.4,291.6,17690,0.4940000000000282,0.22120000000001028
291.322,291.8,291.1,291.8,21645,0.6999999999999886,0.32080000000000836
291.4,291.59,291.4,291.59,9220,0.18999999999999773,0.3588000000000079
291.4,291.4,291.38,291.38,11570,0.01999999999998181,0.2828000000000088
291.4,291.4,291.24,291.24,11005,0.15999999999996817,0.3127999999999929
291.30400000000003,291.5,291.30400000000003,291.5,13275,0.19599999999996953,0.25319999999998116
291.454,291.454,291.454,291.454,8350,0.0,0.11319999999998345
292.19996000000003,292.19996000000003,291.5,291.6,22225,0.6999600000000328,0.21519199999999045
292.2,292.3,292.02,292.3,14170,0.28000000000002956,0.267192
291.962,292.2,291.962,292.2,8965,0.23799999999999955,0.28279200000000626
292.22856,292.22856,292.152,292.152,10920,0.07656000000002905,0.2589040000000182
292.58,292.58,291.8,292.282,23800,0.7799999999999727,0.4149040000000127
292.254,292.582,292.254,292.57466,13010,0.32799999999997453,0.3405120000000011
292.202,292.598,292.202,292.598,11330,0.396000000000015,0.36371199999999815
291.876,292.0,291.702,292.0,18875,0.2980000000000018,0.3757119999999986
292.198,292.198,291.82236,291.82236,15930,0.37563999999997577,0.435527999999988
292.4,292.598,292.4,292.4,21980,0.19800000000003593,0.31912800000000063
292.0,292.21002000000004,292.0,292.2,37115,0.21002000000004273,0.29553200000001423
291.8,291.8,291.62434,291.62434,9880,0.1756599999999935,0.25146400000000996
291.6,291.94,291.6,291.94,17895,0.339999999999975,0.2598640000000046
291.94,291.94,291.41200000000003,291.6,23025,0.5279999999999632,0.29033600000000204
291.7,291.9,291.7,291.9,13070,0.19999999999998863,0.2907359999999926
291.4,291.716,291.358,291.716,33160,0.3580000000000041,0.32033199999998485
291.05,291.3,291.05,291.3,6695,0.25,0.3351999999999862
291.10200000000003,291.10200000000003,290.9,290.9,8205,0.20200000000005502,0.3076000000000022
290.8268,291.0,290.8,291.0,16435,0.19999999999998863,0.24200000000000726
291.2,291.2,290.8,290.95099999999996,24780,0.39999999999997726,0.282000000000005
291.0,291.368,291.0,291.222,14075,0.367999999999995,0.2840000000000032
290.8,291.15206,290.8,291.0,24190,0.3520599999999945,0.30441200000000207
290.8,290.81,290.63097999999997,290.802,20815,0.17902000000003682,0.2998159999999984
291.2,291.2,290.8,290.84,21035,0.39999999999997726,0.3398159999999962
291.1,291.1,290.776,290.776,13120,0.3240000000000123,0.3246160000000032
290.908,291.4,290.908,291.12,19095,0.4919999999999618,0.3494159999999965
291.85,291.85,291.0,291.04400000000004,75150,0.8500000000000227,0.4490040000000022
292.02,292.2,291.82094,291.82094,8460,0.3790599999999813,0.48901199999999106
291.728,292.0,291.726,292.0,29930,0.2740000000000009,0.4638119999999958
291.71932000000004,291.71932000000004,291.71932000000004,291.71932000000004,8250,0.0,0.39901199999999337
292.2,292.2,291.622,291.622,24295,0.5779999999999745,0.4162119999999959
292.4,292.4,292.0,292.0,24785,0.39999999999997726,0.3262119999999868
292.624,292.682,292.6,292.6,10570,0.08199999999999363,0.26679999999998927
292.802,292.802,292.802,292.802,6760,0.0,0.21199999999998909
293.10200000000003,293.22,293.10200000000003,293.14,10110,0.117999999999995,0.2355999999999881
293.3,293.3,293.3,293.3,4300,0.0,0.11999999999999318
293.28,293.4,293.202,293.4,11300,0.19799999999997908,0.07959999999999354
293.2,293.35400000000004,293.2,293.35400000000004,9355,0.1540000000000532,0.09400000000000545
293.36,293.36,293.11217999999997,293.11217999999997,8275,0.247820000000047,0.14356400000001485
293.0,293.36,293.0,293.36,6990,0.36000000000001364,0.1919640000000186
292.8026,292.8026,292.67400000000004,292.8,12085,0.12859999999994898,0.21768400000000837
293.41,293.41,292.8,292.8,27895,0.6100000000000136,0.3000840000000153
293.116,293.4035,293.116,293.4035,12765,0.28750000000002274,0.3267840000000092
293.2,293.2,293.0,293.0,30525,0.19999999999998863,0.3172199999999975
279.5,279.5,279.38,279.38,17235,0.12000000000000455,0.2692199999999957
279.5,279.8,279.42,279.42,11925,0.37999999999999545,0.319500000000005
279.002,279.2,279.002,279.2,4685,0.19799999999997908,0.2370999999999981
279.19,279.19,279.14599999999996,279.14599999999996,4225,0.04400000000003956,0.18840000000000146
279.54,279.54,279.54,279.54,10385,0.0,0.14840000000000372
278.88,279.216,278.88,279.216,10810,0.33600000000001273,0.19160000000000538
278.802,279.13,278.802,279.13,9830,0.32799999999997453,0.1812000000000012
278.8,278.8,278.8,278.8,2575,0.0,0.14160000000000536
278.666,278.8,278.666,278.8,7160,0.13400000000001455,0.15960000000000035
278.98,278.98,278.6,278.6,16000,0.37999999999999545,0.23559999999999945
279.178,279.216,279.0,279.0,17645,0.21600000000000819,0.21159999999999854
278.98,279.168,278.98,279.168,7305,0.18799999999998818,0.18360000000000126
279.06,279.06,278.6,278.6,36425,0.45999999999997954,0.2755999999999972
279.23,279.23400000000004,279.062,279.062,11220,0.17200000000002547,0.28319999999999934
279.4,279.4,279.214,279.311,11725,0.18599999999997863,0.244399999999996
280.0,280.0,279.60400000000004,279.98913999999996,39220,0.39599999999995816,0.280399999999986
280.184,280.184,280.10400000000004,280.10400000000004,7925,0.07999999999998408,0.25879999999998515
280.4,280.4,280.4,280.4,3110,0.0,0.16679999999998926
280.80717999999996,280.96,280.6,280.6,10975,0.3599999999999568,0.20439999999997555
281.0,281.0,281.0,281.0,5300,0.0,0.1671999999999798
280.758,280.758,280.758,280.758,2285,0.0,0.08799999999998817
281.0,281.0,280.4,280.504,4795,0.6000000000000227,0.1919999999999959
280.8,280.8,280.8,280.8,4180,0.0,0.1919999999999959
280.6,280.6,280.6,280.6,7240,0.0,0.12000000000000455
280.642,280.642,280.642,280.642,2710,0.0,0.12000000000000455
280.8,280.8,280.8,280.8,3485,0.0,0.12000000000000455
281.38599999999997,281.38599999999997,281.38599999999997,281.38599999999997,3415,0.0,0.0
280.998,281.54,280.998,281.54,7675,0.54200000000003,0.108400000000006
280.6,280.6,280.6,280.6,4355,0.0,0.108400000000006
280.60400000000004,280.60400000000004,280.60400000000004,280.60400000000004,1965,0.0,0.108400000000006
280.79900000000004,280.79900000000004,280.79900000000004,280.79900000000004,9290,0.0,0.108400000000006
280.84,280.84,280.8,280.8,7330,0.03999999999996362,0.11639999999999873
281.44,281.44,281.35,281.35,3645,0.08999999999997499,0.02599999999998772
281.5,281.5,281.5,281.5,2060,0.0,0.02599999999998772
281.628,281.78,281.628,281.78,3565,0.1519999999999868,0.05639999999998509
281.79998,281.8,281.69599999999997,281.8,10485,0.10400000000004184,0.07719999999999345
281.3,281.6,281.21538,281.528,4510,0.3846200000000408,0.14612400000000889
281.052,281.19,281.052,281.19,5570,0.1379999999999768,0.15572400000000924
281.2,281.2,281.2,281.2,3810,0.0,0.15572400000000924
281.0,281.0,280.63,280.63,15385,0.37000000000000455,0.1993240000000128
281.242,281.242,281.242,281.242,2095,0.0,0.17852400000000443
281.2,281.2,281.2,281.2,10365,0.0,0.10159999999999628
289.1,289.2,289.1,289.2,7905,0.0999999999999659,0.09399999999999409
290.2,290.2,288.822,288.824,28990,1.377999999999986,0.36959999999999127
290.3,290.4,290.3,290.4,4360,0.0999999999999659,0.31559999999998356
289.71,290.0,289.71,290.0,8255,0.29000000000002046,0.3735999999999876
289.71,289.71,289.71,289.71,2830,0.0,0.3735999999999876
289.6,289.6,289.6,289.6,6335,0.0,0.3535999999999945
289.0,289.0,289.0,289.0,3475,0.0,0.07799999999999727
289.176,289.176,289.012,289.012,3040,0.16399999999998727,0.09080000000000155
288.8,288.8,288.8,288.8,4060,0.0,0.032799999999997456
289.0,289.0,289.0,289.0,4985,0.0,0.032799999999997456
288.802,288.802,288.802,288.802,3055,0.0,0.032799999999997456
288.5,288.5,288.5,288.5,3995,0.0,0.032799999999997456
288.8,288.8,288.6,288.6,7235,0.19999999999998863,0.039999999999997725
288.824,288.824,288.6,288.6,4285,0.22399999999998954,0.08479999999999563
288.7,288.7,288.7,288.7,3080,0.0,0.08479999999999563
289.252,289.252,289.0,289.0,20410,0.25200000000000955,0.13519999999999754
289.42,289.42,289.42,289.42,5305,0.0,0.13519999999999754
289.6,289.6,289.6,289.6,5885,0.0,0.09519999999999981
289.55400000000003,289.55400000000003,289.55400000000003,289.55400000000003,3195,0.0,0.05040000000000191
289.55400000000003,289.8,289.55400000000003,289.6,7575,0.2459999999999809,0.09959999999999809
289.48,289.48,289.39,289.39,5585,0.09000000000003183,0.06720000000000255
289.402,289.48,289.4,289.48,3455,0.08000000000004093,0.08320000000001074
289.38,289.38,289.38,289.38,2360,0.0,0.08320000000001074
289.212,289.212,289.212,289.212,2230,0.0,0.08320000000001074
289.5,289.5,289.4,289.4,2325,0.10000000000002274,0.0540000000000191
288.798,289.6,288.798,289.5,13110,0.8020000000000209,0.19640000000001692
288.812,288.812,288.24,288.24,14805,0.5720000000000027,0.2948000000000093
289.3,289.3,288.4,288.422,15510,0.9000000000000341,0.4748000000000161
289.6,289.704,289.6,289.6,8725,0.103999999999985,0.4956000000000131
290.264,290.264,290.01,290.01002,9475,0.2540000000000191,0.5264000000000124
290.464,290.464,290.464,290.464,1965,0.0,0.3660000000000082
290.6,290.6,290.502,290.502,4095,0.09800000000001319,0.27120000000001027
299.78,300.0,299.78,300.0,17265,0.22000000000002728,0.13520000000000892
299.0,300.0,299.0,299.976,29200,1.0,0.3144000000000119
299.0,299.0,299.0,299.0,1910,0.0,0.2636000000000081
298.9,298.9,298.9,298.9,4055,0.0,0.2636000000000081
298.9,299.0,298.9,299.0,4995,0.10000000000002274,0.26400000000001
299.0,299.0,299.0,299.0,3310,0.0,0.22000000000000455
299.08,299.08,299.0,299.0,4090,0.07999999999998408,0.036000000000001364
299.0,299.0,299.0,299.0,1945,0.0,0.036000000000001364
299.0,299.0,299.0,299.0,3705,0.0,0.036000000000001364
298.76,298.76,298.76,298.76,2590,0.0,0.015999999999996815
298.8,298.8,298.8,298.8,4605,0.0,0.015999999999996815
298.8,298.8,298.8,298.8,2195,0.0,0.0
299.176,299.176,299.012,299.012,10450,0.16399999999998727,0.032799999999997456
299.4,299.48,299.04,299.04,15875,0.4399999999999977,0.120799999999997
299.4,299.4,299.4,299.4,5480,0.0,0.120799999999997
299.3,299.4,299.3,299.4,4270,0.0999999999999659,0.14079999999999018
299.2,299.286,299.2,299.286,4540,0.08600000000001273,0.15799999999999273
299.5,299.5,299.124,299.2,16835,0.37599999999997635,0.20039999999999053
299.36,299.36,299.36,299.36,2095,0.0,0.112399999999991
299.404,299.404,299.4,299.4,3440,0.004000000000019099,0.11319999999999482
299.4,299.568,299.4,299.4,5210,0.16800000000000637,0.1268000000000029
299.60200000000003,299.60200000000003,299.60200000000003,299.60200000000003,1805,0.0,0.10960000000000036
300.01599999999996,300.036,300.01599999999996,300.036,3840,0.020000000000038654,0.03840000000001283
300.00903999999997,300.00903999999997,300.00903999999997,300.00903999999997,3390,0.0,0.03840000000001283
300.39799999999997,300.39799999999997,300.39799999999997,300.39799999999997,3810,0.0,0.037600000000009
299.88,300.31,299.88,299.91,6720,0.4300000000000068,0.0900000000000091
299.8,299.8,299.8,299.8,2705,0.0,0.0900000000000091
299.6,299.78,299.6,299.78,3675,0.17999999999994998,0.12199999999999137
299.6,299.6,299.518,299.6,7030,0.08200000000005048,0.13840000000000147
299.8,299.8,299.34,299.34,7930,0.4600000000000364,0.23040000000000874
299.9,299.9,299.6,299.6,10400,0.2999999999999545,0.20439999999999828
300.27,300.27,300.2,300.2,9290,0.06999999999999318,0.2183999999999969
300.4,300.596,300.2,300.264,15080,0.396000000000015,0.26160000000000994
300.4,300.4,300.24,300.24,8290,0.15999999999996817,0.27719999999999345
300.198,300.4,300.07,300.07,6195,0.3299999999999841,0.251199999999983
300.33,300.4,300.232,300.232,8935,0.16799999999994952,0.224799999999982
299.98,300.0,299.61,300.0,10340,0.38999999999998636,0.28879999999998063
299.20128,299.98,299.20128,299.98,16255,0.7787200000000212,0.36534399999998185
299.4,299.6,299.2,299.21,4675,0.4000000000000341,0.41334399999999505
299.2,299.702,299.2,299.702,13365,0.5020000000000095,0.44774400000000014
299.8,299.8,299.4,299.4,13675,0.4000000000000341,0.49414400000001707
299.38,299.8,299.38,299.8,12595,0.4200000000000159,0.500144000000023
298.7,299.368,298.7,299.368,15410,0.6680000000000064,0.47800000000002
298.6,298.7,298.6,298.7,2790,0.0999999999999659,0.41800000000000637
298.7,298.7,298.64599999999996,298.668,15150,0.05400000000003047,0.3284000000000106
297.998,298.142,297.732,298.142,14820,0.40999999999996817,0.33039999999999736
297.0,298.0,297.0,297.84,33390,1.0,0.4463999999999942
296.3,296.3,296.3,296.3,3920,0.0,0.3127999999999929
296.3,296.3,296.3,296.3,3285,0.0,0.2927999999999997
296.54156,296.54156,296.54156,296.54156,1370,0.0,0.28199999999999364
296.2,296.2,296.2,296.2,3040,0.0,0.2
296.638,296.672,296.628,296.628,5125,0.04400000000003956,0.008800000000007913
296.62802,296.78,296.628,296.78,5135,0.1519999999999868,0.03920000000000527
296.84,296.95498,296.7,296.95498,7410,0.2549799999999891,0.0901960000000031
297.0,297.0,297.0,297.0,3570,0.0,0.0901960000000031
296.79998,296.79998,296.79998,296.79998,1745,0.0,0.0901960000000031
296.8,296.8,296.8,296.8,2490,0.0,0.08139599999999518
296.492,296.492,296.492,296.492,2800,0.0,0.05099599999999782
296.976,296.976,296.976,296.976,3620,0.0,0.0
297.4,297.7506,297.4,297.5,3135,0.35060000000004266,0.07012000000000854
297.09,297.09,297.09,297.09,2675,0.0,0.07012000000000854
297.19846,297.19846,297.19846,297.19846,6340,0.0,0.07012000000000854
297.198,297.4842,297.198,297.218,12565,0.286200000000008,0.12736000000001013
297.198,297.596,297.198,297.21632,11005,0.39800000000002456,0.20696000000001505
297.39997999999997,297.4,297.2,297.2,4390,0.19999999999998863,0.17684000000000424
297.752,297.752,297.728,297.728,3440,0.02400000000000091,0.1816400000000044
298.0,298.0,297.728,297.728,10645,0.27199999999999136,0.2360400000000027
298.2,298.2,298.2,298.2,950,0.0,0.1788000000000011
298.2,298.2,298.2,298.2,3525,0.0,0.09919999999999618
298.0,298.2,298.0,298.2,8960,0.19999999999998863,0.09919999999999618
298.0,298.0,298.0,298.0,1855,0.0,0.094399999999996
297.978,297.978,297.978,297.978,3520,0.0,0.039999999999997725
297.978,297.978,297.978,297.978,2800,0.0,0.039999999999997725
297.954,297.954,297.954,297.954,2475,0.0,0.039999999999997725
297.53776,297.8,297.53776,297.8,2275,0.2622400000000198,0.05244800000000396
298.0,298.0,297.8,297.8,6640,0.19999999999998863,0.09244800000000168
298.0,298.0,298.0,298.0,5500,0.0,0.09244800000000168
297.802,298.4,297.802,298.4,7845,0.5979999999999563,0.21204799999999296
297.8,297.8,297.8,297.8,3480,0.0,0.21204799999999296
297.0,297.6,297.0,297.6,18965,0.6000000000000227,0.2795999999999935
296.732,296.732,296.732,296.732,5130,0.0,0.23959999999999582
296.49,296.49,296.49,296.49,3480,0.0,0.23959999999999582
296.5,296.5,296.5,296.5,8510,0.0,0.12000000000000455
296.32,296.402,296.26,296.402,7405,0.1419999999999959,0.14840000000000372
296.5824,296.598,296.488,296.5,7095,0.11000000000001364,0.05040000000000191
296.188,296.2,296.188,296.2,6525,0.012000000000000455,0.052800000000002
295.8,296.2,295.8,296.19599999999997,6485,0.39999999999997726,0.13279999999999745
295.5,295.6,295.476,295.6,2530,0.12400000000002365,0.15760000000000218
295.4,295.4,295.4,295.4,3030,0.0,0.129200000000003
295.2,295.2,295.2,295.2,1865,0.0,0.10720000000000027
298.65,298.65,298.6,298.6,9820,0.049999999999954525,0.11479999999999109
298.65,298.65,298.65,298.65,2180,0.0,0.03479999999999563
298.8,298.8,298.8,298.8,3075,0.0,0.009999999999990905
299.1237,299.1237,298.75,298.75,7080,0.37369999999998527,0.08473999999998796
298.4,298.4,298.4,298.4,4390,0.0,0.08473999999998796
298.124,298.124,298.124,298.124,3345,0.0,0.07473999999999706
298.1,298.1,298.1,298.1,3255,0.0,0.07473999999999706
298.0,298.0,298.0,298.0,3420,0.0,0.07473999999999706
298.89,298.89,298.6,298.6,13565,0.2899999999999636,0.057999999999992724
298.89,298.89,298.89,298.89,3115,0.0,0.057999999999992724
299.2,299.2,299.2,299.2,2310,0.0,0.057999999999992724
299.4,299.4,299.4,299.4,8375,0.0,0.057999999999992724
299.40058,299.40058,299.4,299.4,4640,0.0005800000000135697,0.058115999999995435
299.58799999999997,299.58799999999997,299.42526000000004,299.42526000000004,5000,0.1627399999999284,0.03266399999998839
299.2077,299.39378,299.2,299.39378,8895,0.19378000000000384,0.07141999999998916
299.212,299.4,299.212,299.4,5290,0.18799999999998818,0.1090199999999868
299.58799999999997,299.58799999999997,299.20242,299.50492,7330,0.38557999999994763,0.18613599999997632
299.2,299.768,299.2,299.768,13285,0.5679999999999836,0.29961999999997035
299.14799999999997,299.16,299.14799999999997,299.16,3885,0.012000000000057298,0.2694719999999961
299.0,299.08,299.0,299.08,4035,0.07999999999998408,0.24671599999999216
298.356,298.798,298.356,298.798,3185,0.4420000000000073,0.297515999999996
298.35416000000004,298.35416000000004,298.35416000000004,298.35416000000004,1690,0.0,0.22040000000000645
298.1177,298.2,298.04766,298.2,4050,0.15233999999998105,0.13726800000000594
298.09054,298.09054,298.09054,298.09054,3700,0.0,0.1348679999999945
297.814,297.814,297.70002,297.70002,3895,0.1139800000000264,0.14166400000000295
298.42,298.42,297.252,297.252,21370,1.1680000000000064,0.2868640000000028
298.6,298.6,298.40772000000004,298.40772000000004,5010,0.19227999999998246,0.3253199999999993
